company,n_train,n_test,acc_test,f1_macro_test,acc_cv_mean,f1_macro_cv_mean,horizon,flat_threshold_pct
Alphabet Inc.,2897,724,0.44337016574585636,0.3862895358342116,0.5396351575456053,0.37679817232268004,1,0.1
"Amazon.com, Inc.",2909,727,0.5061898211829436,0.4218586415603585,0.43927392739273924,0.3496418398023212,1,0.1
Apple Inc.,2909,727,0.5543328748280605,0.394058351545623,0.47656765676567653,0.3616787098338464,1,0.1
"Meta Platforms, Inc.",2414,604,0.597682119205298,0.3700498980704499,0.585685884691849,0.38035236607645545,1,0.1
Microsoft Corporation,2909,727,0.49931224209078406,0.3974676166508699,0.5168316831683168,0.36916731847764966,1,0.1
NVIDIA Corporation,2912,728,0.4807692307692308,0.38154818644002647,0.41320132013201316,0.32799911705357643,1,0.1
"Tesla, Inc.",2796,699,0.4678111587982833,0.3610658863172829,0.5003436426116838,0.3623665613645415,1,0.1
Alphabet Inc.,2897,724,0.43922651933701656,0.3248156285841754,0.4865671641791044,0.34224354819147723,2,0.1
"Amazon.com, Inc.",2909,727,0.405777166437414,0.3569073481310454,0.38976897689768975,0.3268509706127133,2,0.1
Apple Inc.,2909,727,0.4305364511691884,0.3722766461514111,0.41551155115511557,0.30177830801989364,2,0.1
"Meta Platforms, Inc.",2414,604,0.5165562913907285,0.3476365601547189,0.45964214711729623,0.2917820165128441,2,0.1
Microsoft Corporation,2909,727,0.4497936726272352,0.31146729244111737,0.4574257425742574,0.32264115279597283,2,0.1
NVIDIA Corporation,2912,728,0.41346153846153844,0.35284482208976015,0.3283828382838284,0.29134679553807047,2,0.1
"Tesla, Inc.",2796,699,0.4492131616595136,0.3573333186789232,0.4013745704467354,0.3035440997584735,2,0.1
Alphabet Inc.,2897,724,0.4488950276243094,0.3070375925694211,0.454726368159204,0.32665752588962554,3,0.1
"Amazon.com, Inc.",2909,727,0.3878954607977992,0.3405420886826356,0.33762376237623765,0.28179651744974304,3,0.1
Apple Inc.,2909,727,0.312242090784044,0.3122839309018008,0.38415841584158417,0.30821238983871035,3,0.1
"Meta Platforms, Inc.",2414,604,0.43211920529801323,0.32886724691283575,0.415506958250497,0.28925673761651466,3,0.1
Microsoft Corporation,2909,727,0.46629986244841815,0.3015893124496142,0.39966996699669965,0.28722141548444324,3,0.1
NVIDIA Corporation,2912,728,0.4574175824175824,0.3531418816669894,0.3221122112211221,0.2771451376512736,3,0.1
"Tesla, Inc.",2796,699,0.42775393419170243,0.3621746236827539,0.3893470790378007,0.30956295850062643,3,0.1
Alphabet Inc.,2897,724,0.45027624309392267,0.31901140398002065,0.42553897180762856,0.3035711863297436,4,0.1
"Amazon.com, Inc.",2909,727,0.35488308115543327,0.3174482434027483,0.32706270627062706,0.26600580776764166,4,0.1
Apple Inc.,2909,727,0.42778541953232463,0.326324373534674,0.40759075907590764,0.3171927736958591,4,0.1
"Meta Platforms, Inc.",2414,604,0.42218543046357615,0.3225596278400329,0.39562624254473155,0.2564029560890825,4,0.1
Microsoft Corporation,2909,727,0.4442916093535076,0.28927111444405335,0.41551155115511546,0.28714178394295364,4,0.1
NVIDIA Corporation,2912,728,0.46565934065934067,0.37754170381900787,0.29834983498349843,0.2577002734255846,4,0.1
"Tesla, Inc.",2796,699,0.4449213161659514,0.39339399705124084,0.3436426116838488,0.2898046182880354,4,0.1
Alphabet Inc.,2897,724,0.44337016574585636,0.3041074249605055,0.42321724709784414,0.2781966368355294,5,0.1
"Amazon.com, Inc.",2909,727,0.38651994497936726,0.3413745995309205,0.3551155115511551,0.2693357376240787,5,0.1
Apple Inc.,2909,727,0.48005502063273725,0.2538762364849321,0.42871287128712876,0.33083281619424854,5,0.1
"Meta Platforms, Inc.",2414,604,0.4337748344370861,0.301242397150746,0.3956262425447316,0.2588391805989465,5,0.1
Microsoft Corporation,2909,727,0.4401650618982118,0.305154727595685,0.4006600660066007,0.2898553811855599,5,0.1
NVIDIA Corporation,2912,728,0.4491758241758242,0.3799656222275642,0.30594059405940593,0.2650562971148186,5,0.1
"Tesla, Inc.",2796,699,0.4263233190271817,0.36439909566885015,0.37663230240549833,0.30480447539154465,5,0.1
