country,indicator,date,value,unit
united-states,interest-rate,1978-09-08,8.38,%
united-states,interest-rate,1978-09-20,8.5,%
united-states,interest-rate,1978-09-22,8.63,%
united-states,interest-rate,1978-09-29,8.75,%
united-states,interest-rate,1978-10-02,8.75,%
united-states,interest-rate,1978-10-18,9.0,%
united-states,interest-rate,1978-11-01,9.75,%
united-states,interest-rate,1978-11-15,9.88,%
united-states,interest-rate,1978-12-01,9.88,%
united-states,interest-rate,1978-12-20,10.0,%
united-states,interest-rate,1979-01-01,10.0,%
united-states,interest-rate,1979-02-01,10.0,%
united-states,interest-rate,1979-03-01,10.0,%
united-states,interest-rate,1979-04-02,10.0,%
united-states,interest-rate,1979-04-30,10.25,%
united-states,interest-rate,1979-05-01,10.25,%
united-states,interest-rate,1979-06-01,10.25,%
united-states,interest-rate,1979-07-02,10.25,%
united-states,interest-rate,1979-07-20,10.5,%
united-states,interest-rate,1979-07-27,10.63,%
united-states,interest-rate,1979-08-01,10.63,%
united-states,interest-rate,1979-08-17,11.0,%
united-states,interest-rate,1979-08-31,11.38,%
united-states,interest-rate,1979-09-03,11.38,%
united-states,interest-rate,1979-09-19,11.5,%
united-states,interest-rate,1979-10-01,11.5,%
united-states,interest-rate,1979-10-08,13.0,%
united-states,interest-rate,1979-10-25,15.5,%
united-states,interest-rate,1979-11-01,15.5,%
united-states,interest-rate,1979-12-03,14.0,%
united-states,interest-rate,1980-01-01,14.0,%
united-states,interest-rate,1980-02-01,14.0,%
united-states,interest-rate,1980-02-15,15.0,%
united-states,interest-rate,1980-03-03,20.0,%
united-states,interest-rate,1980-04-01,11.5,%
united-states,interest-rate,1980-05-01,11.5,%
united-states,interest-rate,1980-05-22,10.75,%
united-states,interest-rate,1980-06-02,10.75,%
united-states,interest-rate,1980-06-05,9.5,%
united-states,interest-rate,1980-07-01,9.5,%
united-states,interest-rate,1980-08-01,9.5,%
united-states,interest-rate,1980-08-07,10.0,%
united-states,interest-rate,1980-09-01,10.0,%
united-states,interest-rate,1980-09-15,11.0,%
united-states,interest-rate,1980-09-26,12.0,%
united-states,interest-rate,1980-10-01,12.0,%
united-states,interest-rate,1980-10-02,13.75,%
united-states,interest-rate,1980-11-03,13.75,%
united-states,interest-rate,1980-11-07,15.0,%
united-states,interest-rate,1980-11-26,18.0,%
united-states,interest-rate,1980-12-01,18.0,%
united-states,interest-rate,1980-12-05,20.0,%
united-states,interest-rate,1980-12-29,18.0,%
united-states,interest-rate,1981-01-01,18.0,%
united-states,interest-rate,1981-01-08,20.0,%
united-states,interest-rate,1981-01-16,16.0,%
united-states,interest-rate,1981-02-02,16.0,%
united-states,interest-rate,1981-03-02,16.0,%
united-states,interest-rate,1981-04-01,16.0,%
united-states,interest-rate,1981-05-01,16.0,%
united-states,interest-rate,1981-05-08,20.0,%
united-states,interest-rate,1981-06-01,15.5,%
united-states,interest-rate,1981-07-01,15.5,%
united-states,interest-rate,1981-08-03,15.5,%
united-states,interest-rate,1981-09-01,15.5,%
united-states,interest-rate,1981-10-01,15.5,%
united-states,interest-rate,1981-11-02,14.0,%
united-states,interest-rate,1981-11-30,13.0,%
united-states,interest-rate,1981-12-01,13.0,%
united-states,interest-rate,1981-12-04,12.0,%
united-states,interest-rate,1982-01-01,15.0,%
united-states,interest-rate,1982-02-01,15.0,%
united-states,interest-rate,1982-03-01,15.0,%
united-states,interest-rate,1982-04-01,13.0,%
united-states,interest-rate,1982-05-03,13.0,%
united-states,interest-rate,1982-06-01,13.0,%
united-states,interest-rate,1982-07-01,13.0,%
united-states,interest-rate,1982-07-20,11.5,%
united-states,interest-rate,1982-08-02,11.0,%
united-states,interest-rate,1982-08-16,10.5,%
united-states,interest-rate,1982-08-27,9.5,%
united-states,interest-rate,1982-09-01,9.5,%
united-states,interest-rate,1982-09-24,10.0,%
united-states,interest-rate,1982-10-01,10.0,%
united-states,interest-rate,1982-10-12,9.5,%
united-states,interest-rate,1982-11-01,9.5,%
united-states,interest-rate,1982-11-22,9.0,%
united-states,interest-rate,1982-12-01,9.0,%
united-states,interest-rate,1982-12-15,8.5,%
united-states,interest-rate,1983-01-03,8.5,%
united-states,interest-rate,1983-02-01,8.5,%
united-states,interest-rate,1983-03-01,8.5,%
united-states,interest-rate,1983-04-01,8.5,%
united-states,interest-rate,1983-05-02,9.63,%
united-states,interest-rate,1983-06-01,9.63,%
united-states,interest-rate,1983-07-01,9.63,%
united-states,interest-rate,1983-08-01,9.63,%
united-states,interest-rate,1983-09-01,9.5,%
united-states,interest-rate,1983-10-03,9.5,%
united-states,interest-rate,1983-11-01,9.5,%
united-states,interest-rate,1983-12-01,9.5,%
united-states,interest-rate,1984-01-02,9.5,%
united-states,interest-rate,1984-02-01,9.5,%
united-states,interest-rate,1984-03-01,9.5,%
united-states,interest-rate,1984-03-27,10.5,%
united-states,interest-rate,1984-04-02,10.5,%
united-states,interest-rate,1984-05-01,10.5,%
united-states,interest-rate,1984-06-01,10.5,%
united-states,interest-rate,1984-07-02,11.0,%
united-states,interest-rate,1984-08-01,11.0,%
united-states,interest-rate,1984-08-21,11.75,%
united-states,interest-rate,1984-09-03,11.75,%
united-states,interest-rate,1984-10-01,11.75,%
united-states,interest-rate,1984-10-02,10.0,%
united-states,interest-rate,1984-11-01,10.0,%
united-states,interest-rate,1984-11-07,9.5,%
united-states,interest-rate,1984-11-22,9.0,%
united-states,interest-rate,1984-12-03,9.0,%
united-states,interest-rate,1984-12-18,8.75,%
united-states,interest-rate,1984-12-24,8.25,%
united-states,interest-rate,1985-01-01,8.25,%
united-states,interest-rate,1985-02-01,8.25,%
united-states,interest-rate,1985-02-13,9.0,%
united-states,interest-rate,1985-03-01,9.0,%
united-states,interest-rate,1985-03-29,8.5,%
united-states,interest-rate,1985-04-01,8.5,%
united-states,interest-rate,1985-04-16,8.25,%
united-states,interest-rate,1985-05-01,8.25,%
united-states,interest-rate,1985-05-21,7.75,%
united-states,interest-rate,1985-06-03,7.75,%
united-states,interest-rate,1985-07-01,7.75,%
united-states,interest-rate,1985-08-01,7.75,%
united-states,interest-rate,1985-08-20,8.0,%
united-states,interest-rate,1985-09-03,8.0,%
united-states,interest-rate,1985-10-01,8.0,%
united-states,interest-rate,1985-11-01,8.0,%
united-states,interest-rate,1985-12-02,8.0,%
united-states,interest-rate,1985-12-17,7.75,%
united-states,interest-rate,1986-01-02,7.75,%
united-states,interest-rate,1986-02-03,7.75,%
united-states,interest-rate,1986-03-03,7.75,%
united-states,interest-rate,1986-03-07,7.25,%
united-states,interest-rate,1986-04-01,7.25,%
united-states,interest-rate,1986-04-21,6.75,%
united-states,interest-rate,1986-05-01,6.75,%
united-states,interest-rate,1986-05-20,6.88,%
united-states,interest-rate,1986-06-02,6.88,%
united-states,interest-rate,1986-07-01,6.88,%
united-states,interest-rate,1986-07-11,6.38,%
united-states,interest-rate,1986-08-01,6.38,%
united-states,interest-rate,1986-08-19,5.88,%
united-states,interest-rate,1986-09-02,5.88,%
united-states,interest-rate,1986-10-01,5.88,%
united-states,interest-rate,1986-11-03,5.88,%
united-states,interest-rate,1986-12-01,5.88,%
united-states,interest-rate,1986-12-16,6.0,%
united-states,interest-rate,1987-01-02,6.0,%
united-states,interest-rate,1987-02-02,6.0,%
united-states,interest-rate,1987-03-02,6.0,%
united-states,interest-rate,1987-04-01,6.0,%
united-states,interest-rate,1987-04-30,6.5,%
united-states,interest-rate,1987-05-01,6.5,%
united-states,interest-rate,1987-05-20,6.75,%
united-states,interest-rate,1987-06-01,6.75,%
united-states,interest-rate,1987-07-01,6.75,%
united-states,interest-rate,1987-08-03,6.75,%
united-states,interest-rate,1987-09-01,6.75,%
united-states,interest-rate,1987-09-03,7.0,%
united-states,interest-rate,1987-09-04,7.25,%
united-states,interest-rate,1987-10-01,7.25,%
united-states,interest-rate,1987-11-04,6.88,%
united-states,interest-rate,1987-12-01,6.88,%
united-states,interest-rate,1988-01-04,6.88,%
united-states,interest-rate,1988-01-05,6.63,%
united-states,interest-rate,1988-02-01,6.63,%
united-states,interest-rate,1988-02-10,6.5,%
united-states,interest-rate,1988-03-01,6.5,%
united-states,interest-rate,1988-03-29,6.75,%
united-states,interest-rate,1988-04-04,6.75,%
united-states,interest-rate,1988-05-02,6.75,%
united-states,interest-rate,1988-05-17,7.0,%
united-states,interest-rate,1988-05-25,7.25,%
united-states,interest-rate,1988-06-01,7.25,%
united-states,interest-rate,1988-06-22,7.5,%
united-states,interest-rate,1988-07-01,7.5,%
united-states,interest-rate,1988-07-19,7.75,%
