mae,rmse,mape,r2,company,split
0.4669136106967926,0.5042256370714793,0.026406660676002502,-1.114187240600586,Alphabet Inc.,0
0.4593479037284851,0.50376973040162,0.02526271715760231,0.060143887996673584,Alphabet Inc.,0
0.5935623049736023,0.6549630033804346,0.03215240687131882,-0.3146517276763916,Alphabet Inc.,0
0.8434574007987976,0.9233994245344372,0.04521734267473221,-2.6825222969055176,Alphabet Inc.,0
1.2734664678573608,1.303317235585449,0.06804259121417999,-121.94600677490234,Alphabet Inc.,0
0.8420463800430298,0.9163712907059642,0.04488357901573181,-911.7606201171875,Alphabet Inc.,0
0.44355887174606323,0.46853098521164377,0.023623939603567123,-145.74110412597656,Alphabet Inc.,0
0.13005714118480682,0.1598282047908866,0.006868442986160517,0.4925077557563782,Alphabet Inc.,0
0.2089691162109375,0.2452811722280841,0.011014795862138271,-0.41573309898376465,Alphabet Inc.,0
0.18579712510108948,0.21301883371684646,0.009794346988201141,-0.15947234630584717,Alphabet Inc.,0
0.15423698723316193,0.1958930067106392,0.008071924559772015,-0.16087937355041504,Alphabet Inc.,0
0.2019329071044922,0.25436726312329533,0.010487666353583336,-1.7985520362854004,Alphabet Inc.,0
0.22289466857910156,0.249517713202267,0.011645644903182983,-0.2795766592025757,Alphabet Inc.,0
0.49338990449905396,0.5404007650617723,0.02543865703046322,-7.583163261413574,Alphabet Inc.,0
0.41337090730667114,0.44216211131508043,0.02126789093017578,-9.015790939331055,Alphabet Inc.,0
0.34064406156539917,0.3607084579684945,0.017486244440078735,-13.418405532836914,Alphabet Inc.,0
0.28424376249313354,0.2892566492854497,0.014556524343788624,-20.698442459106445,Alphabet Inc.,0
0.06885413825511932,0.07523540567422937,0.0035178828984498978,0.5478941202163696,Alphabet Inc.,0
0.19312019646167755,0.26152956943288796,0.00971087533980608,-0.24413788318634033,Alphabet Inc.,0
0.28728407621383667,0.36135814645129266,0.014445243403315544,-2.2372982501983643,Alphabet Inc.,0
0.358023464679718,0.3845764895863796,0.01802443526685238,-4.75393533706665,Alphabet Inc.,0
0.4097091555595398,0.43878681107232703,0.020580971613526344,-9.682045936584473,Alphabet Inc.,0
0.4007408022880554,0.4227666086750181,0.02016371674835682,-7.63270378112793,Alphabet Inc.,0
0.11708717048168182,0.13817502052482286,0.0059150890447199345,-1.5121607780456543,Alphabet Inc.,0
0.320526123046875,0.3447034574119473,0.01615237072110176,-10.184200286865234,Alphabet Inc.,0
0.20762595534324646,0.23637020114836624,0.010435173287987709,-2.8627805709838867,Alphabet Inc.,0
0.14431266486644745,0.17455714829344288,0.007229403592646122,-0.27299225330352783,Alphabet Inc.,0
0.4570350646972656,0.5290539736660612,0.022666024044156075,-3.2876667976379395,Alphabet Inc.,0
0.6811939477920532,0.7888311670196897,0.03328078240156174,-3.610116958618164,Alphabet Inc.,0
0.7279701232910156,0.8758664949770987,0.03525194898247719,-5.051928997039795,Alphabet Inc.,0
1.0393931865692139,1.141006040287997,0.050225842744112015,-15.155763626098633,Alphabet Inc.,0
1.1437145471572876,1.1744642010036266,0.05518113449215889,-71.23312377929688,Alphabet Inc.,0
0.7917423248291016,0.7938641158246627,0.038125474005937576,-136.72225952148438,Alphabet Inc.,0
0.17991256713867188,0.2073942456998144,0.008680338971316814,-11.445700645446777,Alphabet Inc.,0
0.23059730231761932,0.29503889478054707,0.011185082606971264,-11.130373001098633,Alphabet Inc.,0
0.41118353605270386,0.5279276123457701,0.0200240109115839,-20.075727462768555,Alphabet Inc.,0
0.4745296537876129,0.5770117376743483,0.02323227748274803,-10.739838600158691,Alphabet Inc.,0
0.5598419308662415,0.6121749375414056,0.02754344418644905,-10.293383598327637,Alphabet Inc.,0
0.2990684509277344,0.3333518524787323,0.01477080024778843,-3.250460624694824,Alphabet Inc.,0
0.1653621643781662,0.2049391320917744,0.008182106539607048,-2.3503785133361816,Alphabet Inc.,0
0.14001694321632385,0.16402681848248804,0.006935431156307459,-6.201467990875244,Alphabet Inc.,0
0.19991722702980042,0.24416396220247905,0.009891366586089134,-18.766616821289062,Alphabet Inc.,0
0.35128289461135864,0.38681086974694945,0.017391782253980637,-83.24581146240234,Alphabet Inc.,0
0.3977699279785156,0.47807397507809674,0.019683435559272766,-124.30268859863281,Alphabet Inc.,0
0.49315911531448364,0.5908497448360489,0.024501144886016846,-46.53596496582031,Alphabet Inc.,0
0.7141669988632202,0.7781842925373497,0.03564537689089775,-20.909286499023438,Alphabet Inc.,0
0.8702422976493835,0.9227859393003925,0.0435301847755909,-31.771621704101562,Alphabet Inc.,0
0.9306918978691101,0.9920965137965284,0.04642583802342415,-30.06879997253418,Alphabet Inc.,0
0.8533397912979126,0.9460895906793216,0.042541392147541046,-36.48277282714844,Alphabet Inc.,0
0.8888084292411804,0.9646746220793398,0.044356971979141235,-28.849802017211914,Alphabet Inc.,0
0.7822567224502563,0.8354474351374517,0.03911851719021797,-9.701152801513672,Alphabet Inc.,0
0.39189833402633667,0.4504290158269511,0.01962520368397236,-0.6363890171051025,Alphabet Inc.,0
0.20400314033031464,0.24170209324215974,0.010476185008883476,0.30913031101226807,Alphabet Inc.,0
0.19268684089183807,0.22129200548738506,0.009917521849274635,-0.40074992179870605,Alphabet Inc.,0
0.15506133437156677,0.17640389264324968,0.007973523810505867,-0.24393343925476074,Alphabet Inc.,0
0.17083053290843964,0.19179664425340745,0.008761145174503326,-0.2417583465576172,Alphabet Inc.,0
0.17839737236499786,0.1901202989726893,0.009110652841627598,-1.0966205596923828,Alphabet Inc.,0
0.10448303073644638,0.11370845514154439,0.0053251320496201515,-0.46659862995147705,Alphabet Inc.,0
