train_r2,test_r2,train_mae,test_mae,train_rmse,test_rmse,train_mape,test_mape,coef_open,coef_high,coef_low,intercept,company,n_samples,n_train,n_test
0.999838442865327,0.9781592248755107,0.6249597235927851,0.9307839366871128,0.9397658433167959,1.1361104215119386,0.4977737030729969,0.5466365961904647,-0.6212716579754515,0.7458313770769582,0.8751349492355612,0.08944474948320646,Alphabet Inc.,8735,6988,1747
0.9998983049284127,0.9846842679601738,0.6034201976299046,1.1265231281139265,0.8959408804924978,1.607716793399983,0.5055060563700233,0.5464102555267696,-0.6390250861470029,0.7303626421687506,0.9113310958047307,0.01123136552926951,"Amazon.com, Inc.",7091,5672,1419
0.9999117174245783,0.975475830990112,0.5970127386319453,1.3398258405372099,0.9139670474589817,1.9206665519834034,0.41515988955011224,0.5825120840777241,-0.6217804919842537,0.7902069937576622,0.8326146832359208,-0.006930350463022705,Apple Inc.,8925,7140,1785
0.9998413741831373,0.9836001465828814,2.1418443219195478,4.875277897808983,3.065374354935257,6.239617701830874,0.5779942357310721,0.7627208884628836,-0.5593383273054284,0.7002576379633532,0.861214403332759,0.08077537811885804,"Meta Platforms, Inc.",7128,5702,1426
0.9999291847409908,0.9608559606757343,0.9947845115454613,1.5069856872823122,1.4651884841439866,2.085602801422976,0.39803303504845977,0.38303002748889664,-0.7050281927342322,0.8770369770459994,0.8272074653152965,0.07725514501504449,Microsoft Corporation,8111,6488,1623
0.9998201525965772,0.9788789130097015,0.751396080467508,1.030933592161646,1.8508976715149132,1.3018420863096807,5.877937360905234,0.8496244413550496,-0.6122976811268375,0.6502409764130017,0.9694322062965625,0.063373030767508,NVIDIA Corporation,6518,5214,1304
0.9992206059280048,0.9375438264145443,3.2588654164699777,3.8119332729791657,4.7903544502022,5.061266398346588,1.9522233572163965,1.4511909237097385,-0.45779794228097526,0.6525412220670587,0.8096617631658369,-0.1633098250170235,"Tesla, Inc.",9735,7788,1947
