company,horizon,down,flat,up
Microsoft Corporation,4,0.06312292358803986,0.46179401993355484,0.4750830564784053
NVIDIA Corporation,4,0.6127450980392157,0.12745098039215685,0.25980392156862747
NVIDIA Corporation,4,0.5740740740740741,0.13425925925925927,0.2916666666666667
NVIDIA Corporation,4,0.6710097719869706,0.14006514657980457,0.18892508143322476
"Tesla, Inc.",4,0.5411764705882353,0.22745098039215686,0.23137254901960785
"Tesla, Inc.",4,0.4213197969543147,0.2436548223350254,0.3350253807106599
"Tesla, Inc.",4,0.4715447154471545,0.17886178861788618,0.34959349593495936
Alphabet Inc.,5,0.07003891050583658,0.1245136186770428,0.8054474708171206
Alphabet Inc.,5,0.11377245508982035,0.12574850299401197,0.7604790419161677
Alphabet Inc.,5,0.056666666666666664,0.1,0.8433333333333334
"Amazon.com, Inc.",5,0.22924901185770752,0.17786561264822134,0.5928853754940712
"Amazon.com, Inc.",5,0.2885572139303483,0.12935323383084577,0.582089552238806
"Amazon.com, Inc.",5,0.2564102564102564,0.13186813186813187,0.6117216117216118
Apple Inc.,5,0.5147679324894515,0.48523206751054854,0.0
Apple Inc.,5,0.5139664804469274,0.48044692737430167,0.00558659217877095
Apple Inc.,5,0.5548387096774193,0.44516129032258067,0.0
"Meta Platforms, Inc.",5,0.4052631578947368,0.11052631578947368,0.4842105263157895
"Meta Platforms, Inc.",5,0.5359477124183006,0.13071895424836602,0.3333333333333333
"Meta Platforms, Inc.",5,0.5307692307692308,0.1576923076923077,0.31153846153846154
Microsoft Corporation,5,0.10869565217391304,0.06521739130434782,0.8260869565217391
Microsoft Corporation,5,0.021739130434782608,0.06521739130434782,0.9130434782608695
Microsoft Corporation,5,0.060897435897435896,0.07051282051282051,0.8685897435897436
NVIDIA Corporation,5,0.4840182648401826,0.1324200913242009,0.3835616438356164
NVIDIA Corporation,5,0.5409836065573771,0.13114754098360656,0.32786885245901637
NVIDIA Corporation,5,0.5415384615384615,0.15384615384615385,0.3046153846153846
"Tesla, Inc.",5,0.573076923076923,0.1076923076923077,0.3192307692307692
"Tesla, Inc.",5,0.4835164835164835,0.11538461538461539,0.4010989010989011
"Tesla, Inc.",5,0.50390625,0.05078125,0.4453125
