company,n_train,n_test,acc_test,f1_macro_test,acc_cv_mean,f1_macro_cv_mean,horizon,flat_threshold_pct
Alphabet Inc.,2897,724,0.5966850828729282,0.39358719507122375,0.6262023217247098,0.4005982461518676,1,0.1
"Amazon.com, Inc.",2909,727,0.6258596973865199,0.3738111655112097,0.5224422442244224,0.3652290412628206,1,0.1
Apple Inc.,2909,727,0.6753782668500687,0.34897736592600154,0.5828382838283828,0.37469613580569705,1,0.1
"Meta Platforms, Inc.",2414,604,0.7102649006622517,0.37218871096698436,0.6838966202783301,0.3667614501808953,1,0.1
Microsoft Corporation,2909,727,0.6176066024759285,0.3722583779805119,0.6125412541254125,0.38180697851405787,1,0.1
NVIDIA Corporation,2912,728,0.5164835164835165,0.33346814404865177,0.48943894389438947,0.3501153281031336,1,0.1
"Tesla, Inc.",2796,699,0.6280400572246065,0.35004942936474287,0.543298969072165,0.3673506397257421,1,0.1
Alphabet Inc.,2897,724,0.574585635359116,0.330215971426346,0.5694859038142621,0.3333653736930933,2,0.1
"Amazon.com, Inc.",2909,727,0.5859697386519945,0.314397158500918,0.4561056105610561,0.2988945641491941,2,0.1
Apple Inc.,2909,727,0.6052269601100413,0.3078886733693606,0.503960396039604,0.3206812260619304,2,0.1
"Meta Platforms, Inc.",2414,604,0.6341059602649006,0.30624812825331593,0.6091451292246521,0.311174665893238,2,0.1
Microsoft Corporation,2909,727,0.5763411279229711,0.30108868452297105,0.526072607260726,0.3284237854906604,2,0.1
NVIDIA Corporation,2912,728,0.4848901098901099,0.3569855970191916,0.37722772277227723,0.2975261190692503,2,0.1
"Tesla, Inc.",2796,699,0.5665236051502146,0.29326821000044606,0.45807560137457043,0.30473822830997477,2,0.1
Alphabet Inc.,2897,724,0.5511049723756906,0.3127737218098585,0.5393034825870646,0.332038626901263,3,0.1
"Amazon.com, Inc.",2909,727,0.5515818431911967,0.3601261963466688,0.3815181518151815,0.2791051608833213,3,0.1
Apple Inc.,2909,727,0.5405777166437414,0.3175557423160512,0.45115511551155113,0.3080525649057421,3,0.1
"Meta Platforms, Inc.",2414,604,0.5894039735099338,0.3140676651869066,0.5666003976143141,0.29366432297628287,3,0.1
Microsoft Corporation,2909,727,0.5557083906464925,0.2938405366147281,0.44818481848184816,0.29160173010156365,3,0.1
NVIDIA Corporation,2912,728,0.489010989010989,0.3617526814584697,0.3821782178217822,0.30564117258694895,3,0.1
"Tesla, Inc.",2796,699,0.5636623748211731,0.3260814503277751,0.44020618556701036,0.29789374413058034,3,0.1
Alphabet Inc.,2897,724,0.5345303867403315,0.31312848292394385,0.5230514096185738,0.33026821851397214,4,0.1
"Amazon.com, Inc.",2909,727,0.5502063273727648,0.35959437650979936,0.3920792079207921,0.29097343602227144,4,0.1
Apple Inc.,2909,727,0.562585969738652,0.2544276154986577,0.463036303630363,0.3180994858324308,4,0.1
"Meta Platforms, Inc.",2414,604,0.5596026490066225,0.3114269807183193,0.4771371769383698,0.27696696491154554,4,0.1
Microsoft Corporation,2909,727,0.579092159559835,0.31245264530282774,0.48283828382838284,0.29163466841209257,4,0.1
NVIDIA Corporation,2912,728,0.49038461538461536,0.3738067096419675,0.3306930693069307,0.27493092312026446,4,0.1
"Tesla, Inc.",2796,699,0.5579399141630901,0.3439054825653438,0.42302405498281787,0.3070591044440746,4,0.1
Alphabet Inc.,2897,724,0.5262430939226519,0.3047646204190259,0.5107794361525704,0.3040279930167828,5,0.1
"Amazon.com, Inc.",2909,727,0.4855570839064649,0.3452690744136015,0.35841584158415846,0.2602710381925369,5,0.1
Apple Inc.,2909,727,0.5667125171939478,0.26287899800008757,0.4897689768976898,0.322319301216862,5,0.1
"Meta Platforms, Inc.",2414,604,0.5811258278145696,0.32119260975568364,0.4711729622266402,0.27711449607267347,5,0.1
Microsoft Corporation,2909,727,0.53232462173315,0.3099258132117288,0.4858085808580858,0.3099559219558208,5,0.1
NVIDIA Corporation,2912,728,0.4739010989010989,0.36456372867560694,0.3201320132013201,0.2651469538964237,5,0.1
"Tesla, Inc.",2796,699,0.5364806866952789,0.3465938949682536,0.3948453608247423,0.2897758618998326,5,0.1
