company,horizon,down,flat,up
"Meta Platforms, Inc.",5,0.22580645161290322,0.6021505376344086,0.17204301075268819
"Meta Platforms, Inc.",5,0.2512820512820513,0.6666666666666666,0.08205128205128205
Microsoft Corporation,5,0.006756756756756757,0.831081081081081,0.16216216216216217
Microsoft Corporation,5,0.013623978201634877,0.8392370572207084,0.14713896457765668
Microsoft Corporation,5,0.014218009478672985,0.7535545023696683,0.23222748815165878
NVIDIA Corporation,5,0.03896103896103896,0.9090909090909091,0.05194805194805195
NVIDIA Corporation,5,0.011428571428571429,0.8542857142857143,0.13428571428571429
NVIDIA Corporation,5,0.013452914798206279,0.8878923766816144,0.09865470852017937
"Tesla, Inc.",5,0.5333333333333333,0.3111111111111111,0.15555555555555556
"Tesla, Inc.",5,0.3827893175074184,0.42433234421364985,0.19287833827893175
"Tesla, Inc.",5,0.39226519337016574,0.3756906077348066,0.23204419889502761
