,company,horizon,down,flat,up
30,"Meta Platforms, Inc.",2,0.05,0.95,0.0
31,"Meta Platforms, Inc.",2,0.03807106598984772,0.9593908629441624,0.0025380710659898475
32,"Meta Platforms, Inc.",2,0.02727272727272727,0.9636363636363636,0.00909090909090909
33,Microsoft Corporation,2,0.0,0.8857142857142857,0.11428571428571428
34,Microsoft Corporation,2,0.0,0.8982300884955752,0.10176991150442478
35,Microsoft Corporation,2,0.0,0.8740740740740741,0.1259259259259259
36,NVIDIA Corporation,2,0.07575757575757576,0.6439393939393939,0.2803030303030303
37,NVIDIA Corporation,2,0.07191011235955057,0.6382022471910113,0.2898876404494382
38,NVIDIA Corporation,2,0.07947019867549669,0.5165562913907285,0.40397350993377484
39,"Tesla, Inc.",2,0.03773584905660377,0.9308176100628931,0.031446540880503145
40,"Tesla, Inc.",2,0.024330900243309004,0.9610705596107056,0.014598540145985401
41,"Tesla, Inc.",2,0.015503875968992248,0.9457364341085271,0.03875968992248062
42,Alphabet Inc.,3,0.0,0.8111888111888111,0.1888111888111888
43,Alphabet Inc.,3,0.004640371229698376,0.877030162412993,0.11832946635730858
44,Alphabet Inc.,3,0.0,0.82,0.18
45,"Amazon.com, Inc.",3,0.08391608391608392,0.7902097902097902,0.1258741258741259
46,"Amazon.com, Inc.",3,0.04719101123595506,0.8606741573033708,0.09213483146067415
47,"Amazon.com, Inc.",3,0.04316546762589928,0.8057553956834532,0.1510791366906475
48,Apple Inc.,3,0.04285714285714286,0.9,0.05714285714285714
49,Apple Inc.,3,0.03917050691244239,0.9101382488479263,0.05069124423963134
50,Apple Inc.,3,0.0196078431372549,0.8758169934640523,0.10457516339869281
51,"Meta Platforms, Inc.",3,0.10204081632653061,0.8979591836734694,0.0
52,"Meta Platforms, Inc.",3,0.09138381201044386,0.9033942558746736,0.005221932114882507
53,"Meta Platforms, Inc.",3,0.12195121951219512,0.8455284552845529,0.032520325203252036
54,Microsoft Corporation,3,0.0,0.823076923076923,0.17692307692307693
55,Microsoft Corporation,3,0.0,0.841304347826087,0.15869565217391304
56,Microsoft Corporation,3,0.0,0.8540145985401459,0.145985401459854
57,NVIDIA Corporation,3,0.07801418439716312,0.6524822695035462,0.2695035460992908
58,NVIDIA Corporation,3,0.06443914081145585,0.6897374701670644,0.2458233890214797
59,NVIDIA Corporation,3,0.08333333333333333,0.5595238095238095,0.35714285714285715
60,"Tesla, Inc.",3,0.12738853503184713,0.8598726114649682,0.012738853503184714
61,"Tesla, Inc.",3,0.0665024630541872,0.9211822660098522,0.012315270935960592
62,"Tesla, Inc.",3,0.10294117647058823,0.8676470588235294,0.029411764705882353
63,Alphabet Inc.,4,0.0,0.7549668874172185,0.24503311258278146
64,Alphabet Inc.,4,0.0,0.8530805687203792,0.14691943127962084
65,Alphabet Inc.,4,0.0,0.7947019867549668,0.2052980132450331
66,"Amazon.com, Inc.",4,0.0763888888888889,0.7430555555555556,0.18055555555555555
67,"Amazon.com, Inc.",4,0.040268456375838924,0.8299776286353467,0.1297539149888143
68,"Amazon.com, Inc.",4,0.058823529411764705,0.7426470588235294,0.19852941176470587
69,Apple Inc.,4,0.0,1.0,0.0
70,Apple Inc.,4,0.0,0.9855072463768116,0.014492753623188406
71,Apple Inc.,4,0.0,0.9879518072289156,0.012048192771084338
72,"Meta Platforms, Inc.",4,0.09009009009009009,0.9099099099099099,0.0
73,"Meta Platforms, Inc.",4,0.06779661016949153,0.923728813559322,0.00847457627118644
74,"Meta Platforms, Inc.",4,0.1079136690647482,0.8489208633093526,0.04316546762589928
75,Microsoft Corporation,4,0.0,0.8175182481751825,0.18248175182481752
76,Microsoft Corporation,4,0.0,0.9121621621621622,0.08783783783783784
77,Microsoft Corporation,4,0.0,0.8767123287671232,0.1232876712328767
78,NVIDIA Corporation,4,0.09302325581395349,0.6744186046511628,0.23255813953488372
79,NVIDIA Corporation,4,0.11004784688995216,0.6650717703349283,0.22488038277511962
80,NVIDIA Corporation,4,0.13259668508287292,0.4972375690607735,0.3701657458563536
81,"Tesla, Inc.",4,0.24836601307189543,0.7450980392156863,0.006535947712418301
82,"Tesla, Inc.",4,0.12165450121654502,0.8710462287104623,0.0072992700729927005
83,"Tesla, Inc.",4,0.2,0.7851851851851852,0.014814814814814815
84,Alphabet Inc.,5,0.0,0.75,0.25
85,Alphabet Inc.,5,0.0,0.8701923076923077,0.12980769230769232
86,Alphabet Inc.,5,0.0,0.8141025641025641,0.1858974358974359
87,"Amazon.com, Inc.",5,0.0763888888888889,0.7777777777777778,0.14583333333333334
88,"Amazon.com, Inc.",5,0.13394919168591224,0.7390300230946882,0.12702078521939955
89,"Amazon.com, Inc.",5,0.06,0.7,0.24
90,Apple Inc.,5,0.0,0.9797297297297297,0.02027027027027027
91,Apple Inc.,5,0.0,0.9975550122249389,0.0024449877750611247
92,Apple Inc.,5,0.0,0.9823529411764705,0.01764705882352941
93,"Meta Platforms, Inc.",5,0.12389380530973451,0.8761061946902655,0.0
94,"Meta Platforms, Inc.",5,0.0584958217270195,0.9415041782729805,0.0
95,"Meta Platforms, Inc.",5,0.12878787878787878,0.8409090909090909,0.030303030303030304
96,Microsoft Corporation,5,0.0,0.7536231884057971,0.2463768115942029
97,Microsoft Corporation,5,0.0,0.837471783295711,0.16252821670428894
98,Microsoft Corporation,5,0.0,0.7876712328767124,0.21232876712328766
99,NVIDIA Corporation,5,0.0948905109489051,0.6642335766423357,0.24087591240875914
100,NVIDIA Corporation,5,0.06506024096385542,0.636144578313253,0.2987951807228916
101,NVIDIA Corporation,5,0.10795454545454546,0.48863636363636365,0.4034090909090909
102,"Tesla, Inc.",5,0.29012345679012347,0.7037037037037037,0.006172839506172839
103,"Tesla, Inc.",5,0.15211970074812967,0.827930174563591,0.0199501246882793
104,"Tesla, Inc.",5,0.22794117647058823,0.75,0.022058823529411766
