company,n_train,n_test,acc_test,f1_macro_test,acc_cv_mean,f1_macro_cv_mean,horizon,flat_threshold_pct
Alphabet Inc.,2897,724,0.5483425414364641,0.39012960637889654,0.6262023217247098,0.4005982461518676,1,0.1
"Amazon.com, Inc.",2909,727,0.6038514442916093,0.4110813643422217,0.5224422442244224,0.3652290412628206,1,0.1
Apple Inc.,2909,727,0.6547455295735901,0.39253788138712314,0.5828382838283828,0.37469613580569705,1,0.1
"Meta Platforms, Inc.",2414,604,0.695364238410596,0.37919821328363895,0.6838966202783301,0.3667614501808953,1,0.1
Microsoft Corporation,2909,727,0.5639614855570839,0.3782304354004888,0.6125412541254125,0.38180697851405787,1,0.1
NVIDIA Corporation,2912,728,0.5013736263736264,0.3335468630757284,0.48943894389438947,0.3501153281031336,1,0.1
"Tesla, Inc.",2796,699,0.5994277539341917,0.3907411191736565,0.543298969072165,0.3673506397257421,1,0.1
Alphabet Inc.,2897,724,0.5428176795580111,0.3304557035863063,0.5694859038142621,0.3333653736930933,2,0.1
"Amazon.com, Inc.",2909,727,0.5405777166437414,0.34044077942071943,0.4561056105610561,0.2988945641491941,2,0.1
Apple Inc.,2909,727,0.579092159559835,0.3331516681141596,0.503960396039604,0.3206812260619304,2,0.1
"Meta Platforms, Inc.",2414,604,0.6241721854304636,0.3247845349930683,0.6091451292246521,0.311174665893238,2,0.1
Microsoft Corporation,2909,727,0.5144429160935351,0.2988523931415698,0.526072607260726,0.3284237854906604,2,0.1
NVIDIA Corporation,2912,728,0.47802197802197804,0.3604879956841082,0.37722772277227723,0.2975261190692503,2,0.1
"Tesla, Inc.",2796,699,0.5364806866952789,0.35077064642282035,0.45807560137457043,0.30473822830997477,2,0.1
Alphabet Inc.,2897,724,0.5414364640883977,0.3292408745139173,0.5393034825870646,0.332038626901263,3,0.1
"Amazon.com, Inc.",2909,727,0.4759284731774415,0.3442717271081539,0.3815181518151815,0.2791051608833213,3,0.1
Apple Inc.,2909,727,0.46354883081155435,0.3497809183599205,0.45115511551155113,0.3080525649057421,3,0.1
"Meta Platforms, Inc.",2414,604,0.5513245033112583,0.3261898887361508,0.5666003976143141,0.29366432297628287,3,0.1
Microsoft Corporation,2909,727,0.5337001375515819,0.3101725079293631,0.44818481848184816,0.29160173010156365,3,0.1
NVIDIA Corporation,2912,728,0.4793956043956044,0.3613590061400613,0.3821782178217822,0.30564117258694895,3,0.1
"Tesla, Inc.",2796,699,0.5536480686695279,0.35356472002859834,0.44020618556701036,0.29789374413058034,3,0.1
Alphabet Inc.,2897,724,0.5124309392265194,0.3187324940442371,0.5230514096185738,0.33026821851397214,4,0.1
"Amazon.com, Inc.",2909,727,0.4896836313617607,0.3513503271212938,0.3920792079207921,0.29097343602227144,4,0.1
Apple Inc.,2909,727,0.5405777166437414,0.2762495124969801,0.463036303630363,0.3180994858324308,4,0.1
"Meta Platforms, Inc.",2414,604,0.5496688741721855,0.3339339628733984,0.4771371769383698,0.27696696491154554,4,0.1
Microsoft Corporation,2909,727,0.546079779917469,0.31160822069897076,0.48283828382838284,0.29163466841209257,4,0.1
NVIDIA Corporation,2912,728,0.489010989010989,0.3852837315285536,0.3306930693069307,0.27493092312026446,4,0.1
"Tesla, Inc.",2796,699,0.5350500715307582,0.3536738930699301,0.42302405498281787,0.3070591044440746,4,0.1
Alphabet Inc.,2897,724,0.5151933701657458,0.3193107867222588,0.5107794361525704,0.3040279930167828,5,0.1
"Amazon.com, Inc.",2909,727,0.4250343878954608,0.32408040293423185,0.35841584158415846,0.2602710381925369,5,0.1
Apple Inc.,2909,727,0.5502063273727648,0.2794829402845713,0.4897689768976898,0.322319301216862,5,0.1
"Meta Platforms, Inc.",2414,604,0.5711920529801324,0.34303913026472693,0.4711729622266402,0.27711449607267347,5,0.1
Microsoft Corporation,2909,727,0.49793672627235214,0.30297270297270296,0.4858085808580858,0.3099559219558208,5,0.1
NVIDIA Corporation,2912,728,0.47115384615384615,0.3661557017627212,0.3201320132013201,0.2651469538964237,5,0.1
"Tesla, Inc.",2796,699,0.5236051502145923,0.35257351538908344,0.3948453608247423,0.2897758618998326,5,0.1
