,company,horizon,down,flat,up
0,Alphabet Inc.,1,0.0975609756097561,0.6341463414634146,0.2682926829268293
1,Alphabet Inc.,1,0.04024144869215292,0.6639839034205232,0.29577464788732394
2,Alphabet Inc.,1,0.028846153846153848,0.4423076923076923,0.5288461538461539
3,"Amazon.com, Inc.",1,0.1984732824427481,0.7175572519083969,0.08396946564885496
4,"Amazon.com, Inc.",1,0.10386965376782077,0.7922606924643585,0.10386965376782077
5,"Amazon.com, Inc.",1,0.12380952380952381,0.6476190476190476,0.22857142857142856
6,Apple Inc.,1,0.1893939393939394,0.7424242424242424,0.06818181818181818
7,Apple Inc.,1,0.056910569105691054,0.8983739837398373,0.044715447154471545
8,Apple Inc.,1,0.04854368932038835,0.8640776699029126,0.08737864077669903
9,"Meta Platforms, Inc.",1,0.13414634146341464,0.8292682926829268,0.036585365853658534
10,"Meta Platforms, Inc.",1,0.04100227790432802,0.9157175398633257,0.04328018223234624
11,"Meta Platforms, Inc.",1,0.024096385542168676,0.891566265060241,0.08433734939759036
12,Microsoft Corporation,1,0.07317073170731707,0.6829268292682927,0.24390243902439024
13,Microsoft Corporation,1,0.024242424242424242,0.7151515151515152,0.2606060606060606
14,Microsoft Corporation,1,0.01834862385321101,0.5504587155963303,0.43119266055045874
15,NVIDIA Corporation,1,0.027777777777777776,0.6203703703703703,0.35185185185185186
16,NVIDIA Corporation,1,0.018072289156626505,0.6024096385542169,0.3795180722891566
17,NVIDIA Corporation,1,0.00819672131147541,0.48360655737704916,0.5081967213114754
18,"Tesla, Inc.",1,0.21374045801526717,0.7557251908396947,0.030534351145038167
19,"Tesla, Inc.",1,0.12882096069868995,0.8231441048034934,0.048034934497816595
20,"Tesla, Inc.",1,0.07272727272727272,0.8,0.12727272727272726
21,Alphabet Inc.,2,0.0136986301369863,0.6986301369863014,0.2876712328767123
22,Alphabet Inc.,2,0.00437636761487965,0.7702407002188184,0.22538293216630198
23,Alphabet Inc.,2,0.0,0.6776859504132231,0.32231404958677684
24,"Amazon.com, Inc.",2,0.08666666666666667,0.7666666666666667,0.14666666666666667
25,"Amazon.com, Inc.",2,0.07847533632286996,0.8026905829596412,0.11883408071748879
26,"Amazon.com, Inc.",2,0.07633587786259542,0.7557251908396947,0.16793893129770993
27,Apple Inc.,2,0.1232876712328767,0.8561643835616438,0.02054794520547945
28,Apple Inc.,2,0.08520179372197309,0.8856502242152466,0.02914798206278027
29,Apple Inc.,2,0.1037037037037037,0.837037037037037,0.05925925925925926
30,"Meta Platforms, Inc.",2,0.1,0.9,0.0
31,"Meta Platforms, Inc.",2,0.06345177664974619,0.9213197969543148,0.015228426395939087
32,"Meta Platforms, Inc.",2,0.1,0.8636363636363636,0.03636363636363636
33,Microsoft Corporation,2,0.0,0.7428571428571429,0.2571428571428571
34,Microsoft Corporation,2,0.0,0.7522123893805309,0.24778761061946902
35,Microsoft Corporation,2,0.0,0.7481481481481481,0.2518518518518518
36,NVIDIA Corporation,2,0.09848484848484848,0.6136363636363636,0.2878787878787879
37,NVIDIA Corporation,2,0.0853932584269663,0.6112359550561798,0.30337078651685395
38,NVIDIA Corporation,2,0.09933774834437085,0.48344370860927155,0.41721854304635764
39,"Tesla, Inc.",2,0.16981132075471697,0.7547169811320755,0.07547169811320754
40,"Tesla, Inc.",2,0.12165450121654502,0.8150851581508516,0.06326034063260341
41,"Tesla, Inc.",2,0.12403100775193798,0.7751937984496124,0.10077519379844961
42,Alphabet Inc.,3,0.006993006993006993,0.6573426573426573,0.3356643356643357
43,Alphabet Inc.,3,0.0069605568445475635,0.8097447795823666,0.18329466357308585
44,Alphabet Inc.,3,0.0,0.72,0.28
45,"Amazon.com, Inc.",3,0.16083916083916083,0.6013986013986014,0.23776223776223776
46,"Amazon.com, Inc.",3,0.13707865168539327,0.6584269662921348,0.20449438202247192
47,"Amazon.com, Inc.",3,0.08633093525179857,0.697841726618705,0.2158273381294964
48,Apple Inc.,3,0.2357142857142857,0.6428571428571429,0.12142857142857143
49,Apple Inc.,3,0.2465437788018433,0.6382488479262672,0.1152073732718894
50,Apple Inc.,3,0.24836601307189543,0.5751633986928104,0.17647058823529413
51,"Meta Platforms, Inc.",3,0.15306122448979592,0.8061224489795918,0.04081632653061224
52,"Meta Platforms, Inc.",3,0.15926892950391644,0.8093994778067886,0.031331592689295036
53,"Meta Platforms, Inc.",3,0.15447154471544716,0.7804878048780488,0.06504065040650407
54,Microsoft Corporation,3,0.0,0.7307692307692307,0.2692307692307692
55,Microsoft Corporation,3,0.0,0.7630434782608696,0.23695652173913043
56,Microsoft Corporation,3,0.0,0.7299270072992701,0.27007299270072993
57,NVIDIA Corporation,3,0.09219858156028368,0.6382978723404256,0.2695035460992908
58,NVIDIA Corporation,3,0.0883054892601432,0.6539379474940334,0.2577565632458234
59,NVIDIA Corporation,3,0.13690476190476192,0.49404761904761907,0.36904761904761907
60,"Tesla, Inc.",3,0.21019108280254778,0.7707006369426752,0.01910828025477707
61,"Tesla, Inc.",3,0.11576354679802955,0.8522167487684729,0.03201970443349754
62,"Tesla, Inc.",3,0.19117647058823528,0.75,0.058823529411764705
63,Alphabet Inc.,4,0.0,0.6225165562913907,0.37748344370860926
64,Alphabet Inc.,4,0.0,0.7654028436018957,0.23459715639810427
65,Alphabet Inc.,4,0.0,0.6821192052980133,0.31788079470198677
66,"Amazon.com, Inc.",4,0.1527777777777778,0.6180555555555556,0.22916666666666666
67,"Amazon.com, Inc.",4,0.10514541387024609,0.6778523489932886,0.21700223713646533
68,"Amazon.com, Inc.",4,0.11029411764705882,0.6617647058823529,0.22794117647058823
69,Apple Inc.,4,0.006802721088435374,0.9523809523809523,0.04081632653061224
70,Apple Inc.,4,0.026570048309178744,0.9178743961352657,0.05555555555555555
71,Apple Inc.,4,0.018072289156626505,0.9096385542168675,0.07228915662650602
72,"Meta Platforms, Inc.",4,0.10810810810810811,0.8198198198198198,0.07207207207207207
73,"Meta Platforms, Inc.",4,0.10734463276836158,0.867231638418079,0.025423728813559324
74,"Meta Platforms, Inc.",4,0.1223021582733813,0.7841726618705036,0.09352517985611511
75,Microsoft Corporation,4,0.0072992700729927005,0.7226277372262774,0.27007299270072993
76,Microsoft Corporation,4,0.0,0.8243243243243243,0.17567567567567569
77,Microsoft Corporation,4,0.0,0.7945205479452054,0.2054794520547945
78,NVIDIA Corporation,4,0.12403100775193798,0.6356589147286822,0.24031007751937986
79,NVIDIA Corporation,4,0.1291866028708134,0.6363636363636364,0.23444976076555024
80,NVIDIA Corporation,4,0.14917127071823205,0.4419889502762431,0.4088397790055249
81,"Tesla, Inc.",4,0.3333333333333333,0.6535947712418301,0.013071895424836602
82,"Tesla, Inc.",4,0.19464720194647203,0.7761557177615572,0.029197080291970802
83,"Tesla, Inc.",4,0.25925925925925924,0.7111111111111111,0.02962962962962963
84,Alphabet Inc.,5,0.0,0.6447368421052632,0.35526315789473684
85,Alphabet Inc.,5,0.0,0.7836538461538461,0.21634615384615385
86,Alphabet Inc.,5,0.0,0.6987179487179487,0.30128205128205127
87,"Amazon.com, Inc.",5,0.13194444444444445,0.6805555555555556,0.1875
88,"Amazon.com, Inc.",5,0.24249422632794457,0.5796766743648961,0.17782909930715934
89,"Amazon.com, Inc.",5,0.1,0.64,0.26
90,Apple Inc.,5,0.0,0.9459459459459459,0.05405405405405406
91,Apple Inc.,5,0.0024449877750611247,0.9437652811735942,0.05378973105134474
92,Apple Inc.,5,0.0,0.9176470588235294,0.08235294117647059
93,"Meta Platforms, Inc.",5,0.13274336283185842,0.8495575221238938,0.017699115044247787
94,"Meta Platforms, Inc.",5,0.07799442896935933,0.8913649025069638,0.03064066852367688
95,"Meta Platforms, Inc.",5,0.1590909090909091,0.7651515151515151,0.07575757575757576
96,Microsoft Corporation,5,0.007246376811594203,0.6739130434782609,0.3188405797101449
97,Microsoft Corporation,5,0.0,0.7246049661399548,0.27539503386004516
98,Microsoft Corporation,5,0.00684931506849315,0.7191780821917808,0.273972602739726
99,NVIDIA Corporation,5,0.0948905109489051,0.6496350364963503,0.25547445255474455
100,NVIDIA Corporation,5,0.07710843373493977,0.6144578313253012,0.30843373493975906
101,NVIDIA Corporation,5,0.13068181818181818,0.4431818181818182,0.42613636363636365
102,"Tesla, Inc.",5,0.35802469135802467,0.6111111111111112,0.030864197530864196
103,"Tesla, Inc.",5,0.19950124688279303,0.7605985037406484,0.0399002493765586
104,"Tesla, Inc.",5,0.3014705882352941,0.6764705882352942,0.022058823529411766
