,company,horizon,down,flat,up
0,Alphabet Inc.,1,0.032520325203252036,0.8373983739837398,0.13008130081300814
1,Alphabet Inc.,1,0.006036217303822937,0.869215291750503,0.12474849094567404
2,Alphabet Inc.,1,0.009615384615384616,0.7211538461538461,0.2692307692307692
3,"Amazon.com, Inc.",1,0.0916030534351145,0.8702290076335878,0.03816793893129771
4,"Amazon.com, Inc.",1,0.04480651731160896,0.9205702647657841,0.034623217922606926
5,"Amazon.com, Inc.",1,0.047619047619047616,0.8285714285714286,0.12380952380952381
6,Apple Inc.,1,0.030303030303030304,0.9621212121212122,0.007575757575757576
7,Apple Inc.,1,0.006097560975609756,0.991869918699187,0.0020325203252032522
8,Apple Inc.,1,0.009708737864077669,0.9902912621359223,0.0
9,"Meta Platforms, Inc.",1,0.08536585365853659,0.9024390243902439,0.012195121951219513
10,"Meta Platforms, Inc.",1,0.01366742596810934,0.9703872437357631,0.015945330296127564
11,"Meta Platforms, Inc.",1,0.012048192771084338,0.9397590361445783,0.04819277108433735
12,Microsoft Corporation,1,0.016260162601626018,0.8861788617886179,0.0975609756097561
13,Microsoft Corporation,1,0.00404040404040404,0.9272727272727272,0.06868686868686869
14,Microsoft Corporation,1,0.009174311926605505,0.8440366972477065,0.14678899082568808
15,NVIDIA Corporation,1,0.009259259259259259,0.6574074074074074,0.3333333333333333
16,NVIDIA Corporation,1,0.008032128514056224,0.6526104417670683,0.3393574297188755
17,NVIDIA Corporation,1,0.0,0.5491803278688525,0.45081967213114754
18,"Tesla, Inc.",1,0.022900763358778626,0.9694656488549618,0.007633587786259542
19,"Tesla, Inc.",1,0.03711790393013101,0.9475982532751092,0.015283842794759825
20,"Tesla, Inc.",1,0.00909090909090909,0.9545454545454546,0.03636363636363636
21,Alphabet Inc.,2,0.00684931506849315,0.8698630136986302,0.1232876712328767
22,Alphabet Inc.,2,0.002188183807439825,0.9059080962800875,0.09190371991247265
23,Alphabet Inc.,2,0.0,0.8016528925619835,0.19834710743801653
24,"Amazon.com, Inc.",2,0.013333333333333334,0.9666666666666667,0.02
25,"Amazon.com, Inc.",2,0.008968609865470852,0.968609865470852,0.02242152466367713
26,"Amazon.com, Inc.",2,0.0,0.9694656488549618,0.030534351145038167
27,Apple Inc.,2,0.02054794520547945,0.9794520547945206,0.0
28,Apple Inc.,2,0.006726457399103139,0.9910313901345291,0.002242152466367713
29,Apple Inc.,2,0.007407407407407408,0.9925925925925926,0.0
30,"Meta Platforms, Inc.",2,0.03,0.97,0.0
31,"Meta Platforms, Inc.",2,0.017766497461928935,0.9822335025380711,0.0
32,"Meta Platforms, Inc.",2,0.00909090909090909,0.9818181818181818,0.00909090909090909
33,Microsoft Corporation,2,0.0,0.9642857142857143,0.03571428571428571
34,Microsoft Corporation,2,0.0,0.9712389380530974,0.028761061946902654
35,Microsoft Corporation,2,0.0,0.9259259259259259,0.07407407407407407
36,NVIDIA Corporation,2,0.06818181818181818,0.6666666666666666,0.26515151515151514
37,NVIDIA Corporation,2,0.056179775280898875,0.6561797752808989,0.2876404494382023
38,NVIDIA Corporation,2,0.06622516556291391,0.5496688741721855,0.3841059602649007
39,"Tesla, Inc.",2,0.012578616352201259,0.9874213836477987,0.0
40,"Tesla, Inc.",2,0.012165450121654502,0.9829683698296837,0.004866180048661801
41,"Tesla, Inc.",2,0.007751937984496124,0.9612403100775194,0.031007751937984496
42,Alphabet Inc.,3,0.0,0.9020979020979021,0.0979020979020979
43,Alphabet Inc.,3,0.0,0.9303944315545244,0.06960556844547564
44,Alphabet Inc.,3,0.0,0.8666666666666667,0.13333333333333333
45,"Amazon.com, Inc.",3,0.055944055944055944,0.8531468531468531,0.09090909090909091
46,"Amazon.com, Inc.",3,0.020224719101123594,0.9258426966292135,0.05393258426966292
47,"Amazon.com, Inc.",3,0.02877697841726619,0.8705035971223022,0.10071942446043165
48,Apple Inc.,3,0.007142857142857143,0.9785714285714285,0.014285714285714285
49,Apple Inc.,3,0.0069124423963133645,0.9654377880184332,0.027649769585253458
50,Apple Inc.,3,0.0,0.9607843137254902,0.0392156862745098
51,"Meta Platforms, Inc.",3,0.08163265306122448,0.9183673469387755,0.0
52,"Meta Platforms, Inc.",3,0.0731070496083551,0.9268929503916449,0.0
53,"Meta Platforms, Inc.",3,0.08130081300813008,0.9186991869918699,0.0
54,Microsoft Corporation,3,0.0,0.8846153846153846,0.11538461538461539
55,Microsoft Corporation,3,0.0,0.941304347826087,0.058695652173913045
56,Microsoft Corporation,3,0.0,0.8978102189781022,0.10218978102189781
57,NVIDIA Corporation,3,0.07801418439716312,0.6666666666666666,0.2553191489361702
58,NVIDIA Corporation,3,0.05250596658711217,0.7088305489260143,0.2386634844868735
59,NVIDIA Corporation,3,0.05952380952380952,0.5952380952380952,0.34523809523809523
60,"Tesla, Inc.",3,0.07006369426751592,0.9235668789808917,0.006369426751592357
61,"Tesla, Inc.",3,0.029556650246305417,0.9605911330049262,0.009852216748768473
62,"Tesla, Inc.",3,0.03676470588235294,0.9485294117647058,0.014705882352941176
63,Alphabet Inc.,4,0.0,0.8344370860927153,0.16556291390728478
64,Alphabet Inc.,4,0.0,0.9004739336492891,0.0995260663507109
65,Alphabet Inc.,4,0.0,0.8543046357615894,0.1456953642384106
66,"Amazon.com, Inc.",4,0.05555555555555555,0.8541666666666666,0.09027777777777778
67,"Amazon.com, Inc.",4,0.013422818791946308,0.9261744966442953,0.06040268456375839
68,"Amazon.com, Inc.",4,0.03676470588235294,0.8308823529411765,0.1323529411764706
69,Apple Inc.,4,0.0,1.0,0.0
70,Apple Inc.,4,0.0,0.9975845410628019,0.0024154589371980675
71,Apple Inc.,4,0.0,0.9939759036144579,0.006024096385542169
72,"Meta Platforms, Inc.",4,0.05405405405405406,0.9459459459459459,0.0
73,"Meta Platforms, Inc.",4,0.05649717514124294,0.9378531073446328,0.005649717514124294
74,"Meta Platforms, Inc.",4,0.08633093525179857,0.8848920863309353,0.02877697841726619
75,Microsoft Corporation,4,0.0,0.9051094890510949,0.0948905109489051
76,Microsoft Corporation,4,0.0,0.9752252252252253,0.024774774774774775
77,Microsoft Corporation,4,0.0,0.9041095890410958,0.0958904109589041
78,NVIDIA Corporation,4,0.09302325581395349,0.689922480620155,0.21705426356589147
79,NVIDIA Corporation,4,0.11004784688995216,0.6650717703349283,0.22488038277511962
80,NVIDIA Corporation,4,0.13259668508287292,0.5138121546961326,0.35359116022099446
81,"Tesla, Inc.",4,0.2222222222222222,0.7777777777777778,0.0
82,"Tesla, Inc.",4,0.10462287104622871,0.8929440389294404,0.0024330900243309003
83,"Tesla, Inc.",4,0.14814814814814814,0.8518518518518519,0.0
84,Alphabet Inc.,5,0.0,0.8157894736842105,0.18421052631578946
85,Alphabet Inc.,5,0.0,0.90625,0.09375
86,Alphabet Inc.,5,0.0,0.8589743589743589,0.14102564102564102
87,"Amazon.com, Inc.",5,0.0763888888888889,0.8055555555555556,0.11805555555555555
88,"Amazon.com, Inc.",5,0.07852193995381063,0.8314087759815243,0.09006928406466513
89,"Amazon.com, Inc.",5,0.05333333333333334,0.7733333333333333,0.17333333333333334
90,Apple Inc.,5,0.0,0.9932432432432432,0.006756756756756757
91,Apple Inc.,5,0.0,1.0,0.0
92,Apple Inc.,5,0.0,1.0,0.0
93,"Meta Platforms, Inc.",5,0.07964601769911504,0.9203539823008849,0.0
94,"Meta Platforms, Inc.",5,0.03899721448467967,0.9610027855153204,0.0
95,"Meta Platforms, Inc.",5,0.09090909090909091,0.9015151515151515,0.007575757575757576
96,Microsoft Corporation,5,0.0,0.8188405797101449,0.18115942028985507
97,Microsoft Corporation,5,0.0,0.8781038374717833,0.12189616252821671
98,Microsoft Corporation,5,0.0,0.8561643835616438,0.14383561643835616
99,NVIDIA Corporation,5,0.08759124087591241,0.6861313868613139,0.22627737226277372
100,NVIDIA Corporation,5,0.06265060240963856,0.653012048192771,0.28433734939759037
101,NVIDIA Corporation,5,0.10227272727272728,0.5056818181818182,0.39204545454545453
102,"Tesla, Inc.",5,0.25925925925925924,0.7407407407407407,0.0
