horizon,company,model,calibration,margin,score,acc_test,f1_macro_test,operable_share,operable_accuracy,operable_f1,dir_acc,dir_f1,dir_acc_operable,high_vol_dir_acc_operable,low_vol_dir_acc_operable,high_vol_dir_f1,low_vol_dir_f1,high_vol_coverage,low_vol_coverage
2,Apple Inc.,stacked,meta,0.18,0.3469417428038118,0.6137931034482759,0.25356125356125353,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,Apple Inc.,stacked,meta,0.2,0.3469417428038118,0.6137931034482759,0.25356125356125353,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,raw,0.0,0.40691508443515595,0.4368770764119601,0.3378857177324082,0.4850498338870432,0.18493150684931506,0.1770534409009692,0.25961538461538464,0.3355263157894737,0.5046728971962616,0.6071428571428571,0.46835443037974683,0.26825396825396824,0.3808580858085808,0.2425249169435216,0.7275747508305648
2,"Meta Platforms, Inc.",tcn,raw,0.02,0.4126339346051725,0.45182724252491696,0.34636888966907736,0.46677740863787376,0.19217081850533807,0.18306556665219278,0.25961538461538464,0.3376388317564788,0.5142857142857142,0.6538461538461539,0.46835443037974683,0.2726278370248838,0.3808580858085808,0.2292358803986711,0.7043189368770764
2,"Meta Platforms, Inc.",tcn,raw,0.04,0.4130163535226072,0.45348837209302323,0.34732493696266414,0.4634551495016611,0.1935483870967742,0.18447971781305114,0.25961538461538464,0.3385252692626346,0.5192307692307693,0.6538461538461539,0.47435897435897434,0.2726278370248838,0.3823562131494048,0.2292358803986711,0.6976744186046512
2,"Meta Platforms, Inc.",tcn,raw,0.06,0.411370099498361,0.4584717607973422,0.34736212582231446,0.44518272425249167,0.19402985074626866,0.18678601875532821,0.25,0.3333907056798623,0.5306122448979592,0.64,0.4931506849315068,0.2602663706992231,0.3828289936664321,0.22259136212624583,0.6677740863787376
2,"Meta Platforms, Inc.",tcn,raw,0.08,0.4103945364143971,0.4584717607973422,0.3474149124645641,0.44019933554817275,0.19622641509433963,0.19007872103165402,0.25,0.33681347604842954,0.5473684210526316,0.6666666666666666,0.5070422535211268,0.26246127851309486,0.3869575641333014,0.21926910299003322,0.6611295681063123
2,"Meta Platforms, Inc.",tcn,raw,0.1,0.41179658899111427,0.46179401993355484,0.34925891433825074,0.4368770764119601,0.19771863117870722,0.19096630465051515,0.25,0.33681347604842954,0.5473684210526316,0.6666666666666666,0.5070422535211268,0.26246127851309486,0.3869575641333014,0.2159468438538206,0.6578073089700996
2,"Meta Platforms, Inc.",tcn,raw,0.12,0.4129964885887382,0.4700996677740864,0.3514280985482574,0.4219269102990033,0.20078740157480315,0.19273960617936456,0.24519230769230768,0.333064949006978,0.5543478260869565,0.6521739130434783,0.5217391304347826,0.24540757749712971,0.3921664626682987,0.2059800664451827,0.6378737541528239
2,"Meta Platforms, Inc.",tcn,raw,0.14,0.41250514871839805,0.47674418604651164,0.35103031365646015,0.4069767441860465,0.2,0.19098627005227398,0.23557692307692307,0.3230383211678832,0.550561797752809,0.6363636363636364,0.5223880597014925,0.2325174825174825,0.3847309136420526,0.19269102990033224,0.6212624584717608
2,"Meta Platforms, Inc.",tcn,raw,0.16,0.41404820287476884,0.4850498338870432,0.35405738426333394,0.3920265780730897,0.2033898305084746,0.1949706436246815,0.23076923076923078,0.32017870439314966,0.5581395348837209,0.6666666666666666,0.5230769230769231,0.23440285204991085,0.37941176470588234,0.18272425249169436,0.6013289036544851
2,"Meta Platforms, Inc.",tcn,raw,0.18,0.4099523324207448,0.4883720930232558,0.3488010968325929,0.3754152823920266,0.19911504424778761,0.18975542224273187,0.21634615384615385,0.30447761194029854,0.5555555555555556,0.6666666666666666,0.5238095238095238,0.20500000000000002,0.3717948717948718,0.16279069767441862,0.5880398671096345
2,"Meta Platforms, Inc.",tcn,raw,0.2,0.4109478862938195,0.4950166112956811,0.34962885194717325,0.3654485049833887,0.2,0.1878858024691358,0.21153846153846154,0.29774436090225564,0.55,0.6666666666666666,0.5161290322580645,0.20500000000000002,0.3611809876870118,0.15946843853820597,0.5714285714285714
2,"Meta Platforms, Inc.",ensemble,raw,0.0,0.3916075671028441,0.5980066445182725,0.3170587848667448,0.12790697674418605,0.18181818181818182,0.18127178747445605,0.0673076923076923,0.11794871794871795,0.4827586206896552,0.25,0.52,0.017543859649122806,0.18722943722943725,0.053156146179401995,0.2026578073089701
2,"Meta Platforms, Inc.",ensemble,raw,0.02,0.39403656619991123,0.6162790697674418,0.3198090234731999,0.09800664451827243,0.22033898305084745,0.21610845295055822,0.0625,0.11171171171171171,0.5652173913043478,0.3333333333333333,0.6,0.017857142857142856,0.17662337662337663,0.046511627906976744,0.14950166112956811
2,"Meta Platforms, Inc.",ensemble,raw,0.04,0.38869211735885895,0.6262458471760798,0.30977016050678174,0.07142857142857142,0.23255813953488372,0.22758620689655173,0.04807692307692308,0.08786644300662992,0.625,0.3333333333333333,0.6923076923076923,0.017857142857142856,0.1338102808691044,0.04318936877076412,0.09966777408637874
2,"Meta Platforms, Inc.",ensemble,raw,0.06,0.380031555733878,0.6262458471760798,0.29476327471675456,0.05813953488372093,0.2,0.2028985507246377,0.03365384615384615,0.06270903010033445,0.6363636363636364,0.5,0.6666666666666666,0.01818181818181818,0.08985260770975056,0.03986710963455149,0.07641196013289037
2,"Meta Platforms, Inc.",ensemble,raw,0.08,0.37580791477958164,0.6295681063122923,0.28586530189912013,0.04817275747508306,0.1724137931034483,0.17777777777777778,0.02403846153846154,0.04577944179714091,0.5555555555555556,0.5,0.5714285714285714,0.01818181818181818,0.06326530612244897,0.036544850498338874,0.059800664451827246
2,"Meta Platforms, Inc.",ensemble,raw,0.1,0.3759164383278651,0.6395348837209303,0.28364491641766937,0.03322259136212625,0.2,0.20454545454545456,0.019230769230769232,0.037274618585298194,0.5714285714285714,0.5,0.6,0.01818181818181818,0.049818840579710144,0.03322259136212625,0.03322259136212625
2,"Meta Platforms, Inc.",ensemble,raw,0.12,0.3730532518579466,0.6395348837209303,0.2781480798109794,0.029900332225913623,0.16666666666666666,0.16666666666666666,0.014423076923076924,0.028426484737164345,0.5,0.5,0.5,0.01818181818181818,0.03553921568627451,0.029900332225913623,0.029900332225913623
2,"Meta Platforms, Inc.",ensemble,raw,0.14,0.3662303379690771,0.6378737541528239,0.2660741837931247,0.023255813953488372,0.07142857142857142,0.05128205128205129,0.004807692307692308,0.009900990099009901,0.3333333333333333,0.0,0.5,0.0,0.02127659574468085,0.026578073089700997,0.019933554817275746
2,"Meta Platforms, Inc.",ensemble,raw,0.16,0.36982265235045825,0.6495016611295681,0.26924101625820535,0.011627906976744186,0.14285714285714285,0.08333333333333333,0.004807692307692308,0.009900990099009901,0.3333333333333333,0.0,0.5,0.0,0.02127659574468085,0.013289036544850499,0.009966777408637873
2,"Meta Platforms, Inc.",ensemble,raw,0.18,0.36940862754816245,0.6495016611295681,0.26903651903651904,0.009966777408637873,0.16666666666666666,0.09523809523809523,0.004807692307692308,0.01,0.5,0.0,1.0,0.0,0.021739130434782608,0.013289036544850499,0.006644518272425249
2,"Meta Platforms, Inc.",ensemble,raw,0.2,0.3657418426972319,0.6478405315614618,0.2623612512613522,0.008305647840531562,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.013289036544850499,0.0033222591362126247
2,"Meta Platforms, Inc.",tcn,temperature,0.0,0.40691508443515595,0.4368770764119601,0.3378857177324082,0.4850498338870432,0.18493150684931506,0.1770534409009692,0.25961538461538464,0.3355263157894737,0.5046728971962616,0.6071428571428571,0.46835443037974683,0.26825396825396824,0.3808580858085808,0.2425249169435216,0.7275747508305648
2,"Meta Platforms, Inc.",tcn,temperature,0.02,0.4107234653566714,0.4584717607973422,0.3474066700361968,0.4418604651162791,0.19548872180451127,0.1889674434843327,0.25,0.33555700893830387,0.5416666666666666,0.6666666666666666,0.5,0.26246127851309486,0.38443284290460367,0.21926910299003322,0.6644518272425249
2,"Meta Platforms, Inc.",tcn,temperature,0.04,0.4145263717569881,0.47674418604651164,0.3535916769007758,0.4119601328903654,0.20161290322580644,0.19323347492361576,0.2403846153846154,0.3281573498964803,0.5494505494505495,0.6363636363636364,0.5217391304347826,0.2325174825174825,0.3921664626682987,0.19269102990033224,0.6312292358803987
2,"Meta Platforms, Inc.",tcn,temperature,0.06,0.41343107798368606,0.49667774086378735,0.3533451368196802,0.36710963455149503,0.20361990950226244,0.1924873737373737,0.21634615384615385,0.30447761194029854,0.5555555555555556,0.6666666666666666,0.5238095238095238,0.20500000000000002,0.3717948717948718,0.15946843853820597,0.574750830564784
2,"Meta Platforms, Inc.",tcn,temperature,0.08,0.41201617973321125,0.5149501661129569,0.3531301503297057,0.3239202657807309,0.20512820512820512,0.1953265186798121,0.19230769230769232,0.2821583178726036,0.5633802816901409,0.7333333333333333,0.5178571428571429,0.1945358788676761,0.3437278525868179,0.1362126245847176,0.5116279069767442
2,"Meta Platforms, Inc.",tcn,temperature,0.1,0.40160928917821037,0.5232558139534884,0.3395713957030009,0.2823920265780731,0.18823529411764706,0.18453044540001062,0.15384615384615385,0.23829309376754632,0.5423728813559322,0.75,0.48936170212765956,0.16219044297174745,0.2926442612555485,0.11627906976744186,0.4485049833887043
2,"Meta Platforms, Inc.",tcn,temperature,0.12,0.40364369949635054,0.5415282392026578,0.34050459757808554,0.2541528239202658,0.1895424836601307,0.1833015873015873,0.13942307692307693,0.2186046511627907,0.5178571428571429,0.75,0.45454545454545453,0.16219044297174745,0.25972313777191824,0.10631229235880399,0.4019933554817276
2,"Meta Platforms, Inc.",tcn,temperature,0.14,0.4023616193980142,0.5548172757475083,0.338960526900351,0.22425249169435216,0.1925925925925926,0.18835671665860346,0.125,0.20199878861296183,0.5306122448979592,0.7777777777777778,0.475,0.13301400147383935,0.2536950095635542,0.07973421926910298,0.3687707641196013
2,"Meta Platforms, Inc.",tcn,temperature,0.16,0.4106068350254397,0.5813953488372093,0.34877622377622375,0.19269102990033224,0.21551724137931033,0.20416032470826992,0.1201923076923077,0.19598917322834647,0.5319148936170213,0.7777777777777778,0.47368421052631576,0.13301400147383935,0.2436929683306495,0.07973421926910298,0.30564784053156147
2,"Meta Platforms, Inc.",tcn,temperature,0.18,0.41260062837746875,0.6013289036544851,0.3520995775881901,0.15614617940199335,0.24468085106382978,0.22962962962962963,0.11057692307692307,0.1863362182008917,0.5897435897435898,0.875,0.5161290322580645,0.13418290854572712,0.22820512820512823,0.0664451827242525,0.24584717607973422
2,"Meta Platforms, Inc.",tcn,temperature,0.2,0.4122971497089444,0.6112956810631229,0.3496797513487729,0.13953488372093023,0.25,0.231511839708561,0.10096153846153846,0.1715542521994135,0.5675675675675675,0.875,0.4827586206896552,0.13418290854572712,0.20085470085470086,0.05647840531561462,0.22259136212624583
2,"Meta Platforms, Inc.",ensemble,temperature,0.0,0.3916075671028441,0.5980066445182725,0.3170587848667448,0.12790697674418605,0.18181818181818182,0.18127178747445605,0.0673076923076923,0.11794871794871795,0.4827586206896552,0.25,0.52,0.017543859649122806,0.18722943722943725,0.053156146179401995,0.2026578073089701
2,"Meta Platforms, Inc.",ensemble,temperature,0.02,0.39543282423721055,0.6096345514950167,0.32163853899834194,0.11461794019933555,0.2028985507246377,0.19668381932532877,0.0673076923076923,0.11839080459770115,0.5,0.25,0.5416666666666666,0.017543859649122806,0.1886418666079683,0.053156146179401995,0.1760797342192691
2,"Meta Platforms, Inc.",ensemble,temperature,0.04,0.3946181705987329,0.6179401993355482,0.32043246968620104,0.09634551495016612,0.22413793103448276,0.2178702570379437,0.0625,0.11171171171171171,0.5652173913043478,0.3333333333333333,0.6,0.017857142857142856,0.17662337662337663,0.046511627906976744,0.1461794019933555
2,"Meta Platforms, Inc.",ensemble,temperature,0.06,0.3919895529789975,0.6262458471760798,0.31469149042091554,0.07807308970099668,0.23404255319148937,0.22426470588235295,0.052884615384615384,0.09619269619269619,0.5789473684210527,0.3333333333333333,0.625,0.017857142857142856,0.15015015015015015,0.04318936877076412,0.11295681063122924
2,"Meta Platforms, Inc.",ensemble,temperature,0.08,0.3892478360680317,0.627906976744186,0.3103288924956606,0.06976744186046512,0.23809523809523808,0.2298850574712644,0.04807692307692308,0.08786644300662992,0.625,0.3333333333333333,0.6923076923076923,0.017857142857142856,0.1338102808691044,0.04318936877076412,0.09634551495016612
2,"Meta Platforms, Inc.",ensemble,temperature,0.1,0.3804333821550626,0.6262458471760798,0.2949372759856631,0.059800664451827246,0.19444444444444445,0.19444444444444445,0.03365384615384615,0.06252587991718427,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.017857142857142856,0.08985260770975056,0.04318936877076412,0.07641196013289037
2,"Meta Platforms, Inc.",ensemble,temperature,0.12,0.3805722367854427,0.627906976744186,0.29528441256161325,0.05647840531561462,0.20588235294117646,0.20553359683794467,0.03365384615384615,0.06270903010033445,0.6363636363636364,0.5,0.6666666666666666,0.01818181818181818,0.08985260770975056,0.03986710963455149,0.07308970099667775
2,"Meta Platforms, Inc.",ensemble,temperature,0.14,0.37526710674977987,0.627906976744186,0.2853438466086688,0.04983388704318937,0.16666666666666666,0.17460317460317457,0.02403846153846154,0.04577944179714091,0.5555555555555556,0.5,0.5714285714285714,0.01818181818181818,0.06326530612244897,0.03986710963455149,0.059800664451827246
2,"Meta Platforms, Inc.",ensemble,temperature,0.16,0.3741551228604096,0.632890365448505,0.28173332210119,0.04152823920265781,0.16,0.16541353383458646,0.019230769230769232,0.03708791208791209,0.5,0.5,0.5,0.01818181818181818,0.04939367051168293,0.036544850498338874,0.046511627906976744
2,"Meta Platforms, Inc.",ensemble,temperature,0.18,0.3759164383278651,0.6395348837209303,0.28364491641766937,0.03322259136212625,0.2,0.20454545454545456,0.019230769230769232,0.037274618585298194,0.5714285714285714,0.5,0.6,0.01818181818181818,0.049818840579710144,0.03322259136212625,0.03322259136212625
2,"Meta Platforms, Inc.",ensemble,temperature,0.2,0.3730532518579466,0.6395348837209303,0.2781480798109794,0.029900332225913623,0.16666666666666666,0.16666666666666666,0.014423076923076924,0.028426484737164345,0.5,0.5,0.5,0.01818181818181818,0.03553921568627451,0.029900332225913623,0.029900332225913623
2,"Meta Platforms, Inc.",tcn,platt,0.0,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,platt,0.02,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,platt,0.04,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,platt,0.06,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,platt,0.08,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,platt,0.1,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,platt,0.12,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,platt,0.14,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,platt,0.16,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,platt,0.18,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,platt,0.2,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.0,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.02,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.04,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.06,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.08,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.1,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.12,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.14,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.16,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.18,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,platt,0.2,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.0,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.02,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.04,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.06,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.08,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.1,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.12,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.14,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.16,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.18,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",tcn,isotonic,0.2,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.0,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.02,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.04,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.06,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.08,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.1,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.12,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.14,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.16,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.18,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",ensemble,isotonic,0.2,0.3672826410848266,0.654485049833887,0.2637215528781794,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Meta Platforms, Inc.",stacked,meta,0.0,0.3800533131684497,0.6445182724252492,0.28983427959886504,0.03156146179401993,0.2631578947368421,0.1388888888888889,0.02403846153846154,0.04716981132075472,0.625,0.6666666666666666,0.6,0.03571428571428571,0.06,0.009966777408637873,0.053156146179401995
2,"Meta Platforms, Inc.",stacked,meta,0.02,0.3803103312958916,0.6461794019933554,0.2904768249174698,0.02823920265780731,0.29411764705882354,0.15151515151515152,0.02403846153846154,0.047619047619047616,0.7142857142857143,0.6666666666666666,0.75,0.03571428571428571,0.061224489795918366,0.009966777408637873,0.046511627906976744
2,"Meta Platforms, Inc.",stacked,meta,0.04,0.373589174229809,0.6428571428571429,0.27865732095658213,0.024916943521594685,0.2,0.1111111111111111,0.014423076923076924,0.02912621359223301,0.6,0.5,0.6666666666666666,0.01818181818181818,0.041666666666666664,0.006644518272425249,0.04318936877076412
2,"Meta Platforms, Inc.",stacked,meta,0.06,0.37321386281979285,0.6428571428571429,0.278549607215595,0.023255813953488372,0.21428571428571427,0.11764705882352942,0.014423076923076924,0.029411764705882353,0.75,0.5,1.0,0.01818181818181818,0.0425531914893617,0.006644518272425249,0.03986710963455149
2,"Meta Platforms, Inc.",stacked,meta,0.08,0.37433824510398533,0.6461794019933554,0.27969943335796993,0.019933554817275746,0.25,0.13333333333333333,0.014423076923076924,0.029411764705882353,0.75,0.5,1.0,0.01818181818181818,0.0425531914893617,0.006644518272425249,0.03322259136212625
2,"Meta Platforms, Inc.",stacked,meta,0.1,0.37546609840585976,0.6495016611295681,0.28085793704454964,0.016611295681063124,0.3,0.15384615384615385,0.014423076923076924,0.029411764705882353,0.75,0.5,1.0,0.01818181818181818,0.0425531914893617,0.006644518272425249,0.026578073089700997
2,"Meta Platforms, Inc.",stacked,meta,0.12,0.37603141351956365,0.6511627906976745,0.28144066004475626,0.014950166112956811,0.3333333333333333,0.16666666666666666,0.014423076923076924,0.029411764705882353,0.75,0.5,1.0,0.01818181818181818,0.0425531914893617,0.006644518272425249,0.023255813953488372
2,"Meta Platforms, Inc.",stacked,meta,0.14,0.37659770312134,0.6528239202657807,0.282025819265144,0.013289036544850499,0.375,0.1818181818181818,0.014423076923076924,0.029411764705882353,0.75,0.5,1.0,0.01818181818181818,0.0425531914893617,0.006644518272425249,0.019933554817275746
2,"Meta Platforms, Inc.",stacked,meta,0.16,0.37659770312134,0.6528239202657807,0.282025819265144,0.013289036544850499,0.375,0.1818181818181818,0.014423076923076924,0.029411764705882353,0.75,0.5,1.0,0.01818181818181818,0.0425531914893617,0.006644518272425249,0.019933554817275746
2,"Meta Platforms, Inc.",stacked,meta,0.18,0.37659770312134,0.6528239202657807,0.282025819265144,0.013289036544850499,0.375,0.1818181818181818,0.014423076923076924,0.029411764705882353,0.75,0.5,1.0,0.01818181818181818,0.0425531914893617,0.006644518272425249,0.019933554817275746
2,"Meta Platforms, Inc.",stacked,meta,0.2,0.3735709940361103,0.6528239202657807,0.2761201761201761,0.009966777408637873,0.3333333333333333,0.16666666666666666,0.009615384615384616,0.019801980198019802,0.6666666666666666,0.5,1.0,0.01818181818181818,0.021739130434782608,0.006644518272425249,0.013289036544850499
2,Microsoft Corporation,tcn,raw,0.0,0.36977411460733434,0.23310344827586207,0.2244352865183358,0.9337931034482758,0.19793205317577547,0.1799567024924804,0.48727272727272725,0.45764609750930607,0.5114503816793893,0.5259259259259259,0.49606299212598426,0.43135040160642574,0.4671717171717171,0.9228650137741047,0.9447513812154696
2,Microsoft Corporation,tcn,raw,0.02,0.36915420994529424,0.23310344827586207,0.224954490380477,0.9296551724137931,0.19732937685459942,0.1798834930418918,0.48363636363636364,0.4564866674783879,0.5115384615384615,0.5259259259259259,0.496,0.43135040160642574,0.4641812865497076,0.9201101928374655,0.9392265193370166
2,Microsoft Corporation,tcn,raw,0.04,0.3716916839199448,0.23724137931034484,0.22922920979986197,0.9255172413793104,0.19821162444113263,0.18049419080346915,0.48363636363636364,0.4564866674783879,0.5115384615384615,0.5259259259259259,0.496,0.43135040160642574,0.4641812865497076,0.9146005509641874,0.93646408839779
2,Microsoft Corporation,tcn,raw,0.06,0.37502876771881766,0.24275862068965517,0.23481329860738898,0.92,0.19940029985007496,0.18125918417061537,0.48363636363636364,0.4564866674783879,0.5115384615384615,0.5259259259259259,0.496,0.43135040160642574,0.4641812865497076,0.9035812672176309,0.93646408839779
2,Microsoft Corporation,tcn,raw,0.08,0.3746388383023316,0.24275862068965517,0.23521778541100136,0.9172413793103448,0.19849624060150375,0.1807213937711265,0.48,0.45444415612168576,0.5096525096525096,0.5259259259259259,0.49193548387096775,0.43135040160642574,0.45934510669610007,0.9035812672176309,0.930939226519337
2,Microsoft Corporation,tcn,raw,0.1,0.3754495830469688,0.24413793103448275,0.2365549921001806,0.9158620689655173,0.19879518072289157,0.1808717510908746,0.48,0.45444415612168576,0.5096525096525096,0.5259259259259259,0.49193548387096775,0.43135040160642574,0.45934510669610007,0.9035812672176309,0.9281767955801105
2,Microsoft Corporation,tcn,raw,0.12,0.37506166450982864,0.24551724137931036,0.23696450610215777,0.9103448275862069,0.1984848484848485,0.1797651419018269,0.4763636363636364,0.4508771929824561,0.5097276264591439,0.5259259259259259,0.4918032786885246,0.43135040160642574,0.4535825545171339,0.9008264462809917,0.919889502762431
2,Microsoft Corporation,tcn,raw,0.14,0.3754579358882362,0.24689655172413794,0.2386448397205905,0.9062068965517242,0.197869101978691,0.17937370568949515,0.4727272727272727,0.4488192622318259,0.5078125,0.5223880597014925,0.4918032786885246,0.42780546268845016,0.4535825545171339,0.8953168044077136,0.9171270718232044
2,Microsoft Corporation,tcn,raw,0.16,0.37625750773067934,0.2482758620689655,0.2399541141542845,0.9048275862068965,0.19817073170731708,0.17952573742047426,0.4727272727272727,0.4488192622318259,0.5078125,0.5223880597014925,0.4918032786885246,0.42780546268845016,0.4535825545171339,0.8925619834710744,0.9171270718232044
