horizon,company,model,calibration,acc_test,f1_macro_test,operable_share,operable_accuracy,operable_f1,dir_acc,dir_f1,dir_acc_operable,high_vol_dir_acc_operable,low_vol_dir_acc_operable,high_vol_dir_f1,low_vol_dir_f1,high_vol_coverage,low_vol_coverage
2,NVIDIA Corporation,ensemble,temperature,0.5013774104683195,0.3524978123609763,0.3236914600550964,0.22127659574468084,0.19715099715099715,0.18374558303886926,0.26023391812865493,0.5,0.7272727272727273,0.4731182795698925,0.11508771929824561,0.3180031446540881,0.10192837465564739,0.5454545454545454
2,NVIDIA Corporation,tcn,platt,0.49173553719008267,0.32207589410199416,0.36639118457300274,0.2556390977443609,0.13572854291417166,0.24028268551236748,0.2585551330798479,0.6071428571428571,0.7142857142857143,0.6,0.08064516129032258,0.31343283582089554,0.05509641873278237,0.6776859504132231
2,NVIDIA Corporation,ensemble,platt,0.6101928374655647,0.25263758197889935,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,NVIDIA Corporation,tcn,isotonic,0.4228650137741047,0.2917515790802387,0.5110192837465565,0.1940700808625337,0.10835214446952596,0.254416961130742,0.2440677966101695,0.44171779141104295,0.6666666666666666,0.39097744360902253,0.20833333333333334,0.2613065326633166,0.18181818181818182,0.8402203856749312
2,NVIDIA Corporation,ensemble,isotonic,0.6101928374655647,0.25263758197889935,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,NVIDIA Corporation,stacked,meta,0.5977961432506887,0.2705856226878936,0.03168044077134986,0.21739130434782608,0.19163292847503374,0.0176678445229682,0.03299396681749623,0.5555555555555556,0.5714285714285714,0.5,0.06666666666666667,0.014705882352941176,0.05785123966942149,0.005509641873278237
2,"Tesla, Inc.",tcn,raw,0.2266857962697274,0.12319688109161793,1.0,0.2266857962697274,0.12319688109161793,0.5505226480836237,0.3550561797752809,0.5505226480836237,0.5531914893617021,0.547945205479452,0.3561643835616438,0.35398230088495575,1.0,1.0
2,"Tesla, Inc.",ensemble,raw,0.2381635581061693,0.20405531671956526,0.9440459110473458,0.22340425531914893,0.18049628575944365,0.5121951219512195,0.4493780625706747,0.550561797752809,0.5483870967741935,0.5524475524475524,0.41013513513513516,0.4824199674443841,0.9083094555873925,0.9798850574712644
2,"Tesla, Inc.",tcn,temperature,0.2266857962697274,0.12319688109161793,1.0,0.2266857962697274,0.12319688109161793,0.5505226480836237,0.3550561797752809,0.5505226480836237,0.5531914893617021,0.547945205479452,0.3561643835616438,0.35398230088495575,1.0,1.0
2,"Tesla, Inc.",ensemble,temperature,0.3428981348637016,0.26133412508088766,0.6843615494978479,0.2389937106918239,0.14371690559214775,0.397212543554007,0.33791808575670246,0.59375,0.6236559139784946,0.5656565656565656,0.36363636363636365,0.3128491620111732,0.6361031518624641,0.7327586206896551
2,"Tesla, Inc.",tcn,platt,0.5882352941176471,0.24691358024691357,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Tesla, Inc.",ensemble,platt,0.5882352941176471,0.24691358024691357,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
2,"Tesla, Inc.",tcn,isotonic,0.5451936872309899,0.3112372075604693,0.14634146341463414,0.2647058823529412,0.1876750700280112,0.09407665505226481,0.1428036683511136,0.6,0.6341463414634146,0.25,0.23993808049535603,0.012345679012345678,0.2607449856733524,0.031609195402298854
2,"Tesla, Inc.",ensemble,isotonic,0.5839311334289814,0.2588151829177217,0.015781922525107604,0.2727272727272727,0.2545454545454546,0.010452961672473868,0.02003798670465337,0.6,0.75,0.0,0.04031635802469136,0.0,0.02005730659025788,0.011494252873563218
2,"Tesla, Inc.",stacked,meta,0.5882352941176471,0.24691358024691357,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Alphabet Inc.,tcn,raw,0.33102493074792244,0.24242248623587367,0.6301939058171745,0.1824175824175824,0.10342679127725857,0.2832764505119454,0.2553846153846154,0.45604395604395603,0.3939393939393939,0.49137931034482757,0.2047244094488189,0.2878787878787879,0.5290858725761773,0.7313019390581718
3,Alphabet Inc.,ensemble,raw,0.5332409972299169,0.27758874186095356,0.12880886426592797,0.16129032258064516,0.0970873786407767,0.051194539249146756,0.08771929824561403,0.4411764705882353,0.5,0.3888888888888889,0.1038961038961039,0.07446808510638298,0.1329639889196676,0.12465373961218837
3,Alphabet Inc.,tcn,temperature,0.3670360110803324,0.2601081892126668,0.5470914127423823,0.1848101265822785,0.1044349070100143,0.24914675767918087,0.2425249169435216,0.4620253164556962,0.39655172413793105,0.5,0.19327731092436976,0.27472527472527475,0.4515235457063712,0.6426592797783933
3,Alphabet Inc.,ensemble,temperature,0.5554016620498615,0.27859780288245695,0.09002770083102493,0.18461538461538463,0.10810810810810811,0.040955631399317405,0.07317073170731707,0.48,0.5833333333333334,0.38461538461538464,0.0958904109589041,0.054945054945054944,0.09695290858725762,0.08310249307479224
3,Alphabet Inc.,tcn,platt,0.5941828254847645,0.2484795829713293,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Alphabet Inc.,ensemble,platt,0.5941828254847645,0.2484795829713293,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Alphabet Inc.,tcn,isotonic,0.5941828254847645,0.2484795829713293,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
3,Alphabet Inc.,ensemble,isotonic,0.590027700831025,0.24825174825174826,0.009695290858725761,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.019390581717451522
3,Alphabet Inc.,stacked,meta,0.5941828254847645,0.2484795829713293,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0
