,company,horizon,down,flat,up
0,Alphabet Inc.,1,0.20754716981132076,0.5094339622641509,0.2830188679245283
1,Alphabet Inc.,1,0.11764705882352941,0.5129411764705882,0.36941176470588233
2,Alphabet Inc.,1,0.05,0.45,0.5
3,"Amazon.com, Inc.",1,0.2777777777777778,0.5864197530864198,0.13580246913580246
4,"Amazon.com, Inc.",1,0.17798594847775176,0.6463700234192038,0.1756440281030445
5,"Amazon.com, Inc.",1,0.14492753623188406,0.5144927536231884,0.34057971014492755
6,Apple Inc.,1,0.2215568862275449,0.6766467065868264,0.10179640718562874
7,Apple Inc.,1,0.09927360774818401,0.837772397094431,0.06295399515738499
8,Apple Inc.,1,0.04081632653061224,0.8231292517006803,0.1360544217687075
9,"Meta Platforms, Inc.",1,0.1792452830188679,0.7358490566037735,0.08490566037735849
10,"Meta Platforms, Inc.",1,0.07105263157894737,0.8736842105263158,0.05526315789473684
11,"Meta Platforms, Inc.",1,0.06779661016949153,0.847457627118644,0.0847457627118644
12,Microsoft Corporation,1,0.1513157894736842,0.5592105263157895,0.2894736842105263
13,Microsoft Corporation,1,0.06621004566210045,0.632420091324201,0.3013698630136986
14,Microsoft Corporation,1,0.043795620437956206,0.49635036496350365,0.45985401459854014
15,NVIDIA Corporation,1,0.13013698630136986,0.6027397260273972,0.2671232876712329
16,NVIDIA Corporation,1,0.07888631090487239,0.6102088167053364,0.3109048723897912
17,NVIDIA Corporation,1,0.039735099337748346,0.5099337748344371,0.4503311258278146
18,"Tesla, Inc.",1,0.3584905660377358,0.5786163522012578,0.06289308176100629
19,"Tesla, Inc.",1,0.28,0.635,0.085
20,"Tesla, Inc.",1,0.21428571428571427,0.6714285714285714,0.11428571428571428
21,Alphabet Inc.,2,0.04371584699453552,0.6338797814207651,0.3224043715846995
22,Alphabet Inc.,2,0.031578947368421054,0.6552631578947369,0.3131578947368421
23,Alphabet Inc.,2,0.024844720496894408,0.5962732919254659,0.37888198757763975
24,"Amazon.com, Inc.",2,0.2608695652173913,0.5054347826086957,0.23369565217391305
25,"Amazon.com, Inc.",2,0.24074074074074073,0.5317460317460317,0.2275132275132275
26,"Amazon.com, Inc.",2,0.18787878787878787,0.5333333333333333,0.2787878787878788
27,Apple Inc.,2,0.2598870056497175,0.5028248587570622,0.23728813559322035
28,Apple Inc.,2,0.1774193548387097,0.5913978494623656,0.23118279569892472
29,Apple Inc.,2,0.1853932584269663,0.550561797752809,0.2640449438202247
30,"Meta Platforms, Inc.",2,0.24,0.72,0.04
31,"Meta Platforms, Inc.",2,0.14912280701754385,0.7982456140350878,0.05263157894736842
32,"Meta Platforms, Inc.",2,0.16058394160583941,0.7737226277372263,0.06569343065693431
33,Microsoft Corporation,2,0.005917159763313609,0.5976331360946746,0.39644970414201186
34,Microsoft Corporation,2,0.0,0.6572890025575447,0.34271099744245526
35,Microsoft Corporation,2,0.0,0.5868263473053892,0.41317365269461076
36,NVIDIA Corporation,2,0.11728395061728394,0.5432098765432098,0.3395061728395062
37,NVIDIA Corporation,2,0.11936339522546419,0.5039787798408488,0.376657824933687
38,NVIDIA Corporation,2,0.10582010582010581,0.4074074074074074,0.48677248677248675
39,"Tesla, Inc.",2,0.25,0.6581632653061225,0.09183673469387756
40,"Tesla, Inc.",2,0.20285714285714285,0.6914285714285714,0.10571428571428572
41,"Tesla, Inc.",2,0.1895424836601307,0.6601307189542484,0.1503267973856209
42,Alphabet Inc.,3,0.016129032258064516,0.7043010752688172,0.27956989247311825
43,Alphabet Inc.,3,0.013812154696132596,0.7486187845303868,0.23756906077348067
44,Alphabet Inc.,3,0.011363636363636364,0.6988636363636364,0.2897727272727273
45,"Amazon.com, Inc.",3,0.2247191011235955,0.4606741573033708,0.3146067415730337
46,"Amazon.com, Inc.",3,0.2131578947368421,0.5052631578947369,0.28157894736842104
47,"Amazon.com, Inc.",3,0.20710059171597633,0.4970414201183432,0.2958579881656805
48,Apple Inc.,3,0.41714285714285715,0.15428571428571428,0.42857142857142855
49,Apple Inc.,3,0.3972222222222222,0.18888888888888888,0.41388888888888886
50,Apple Inc.,3,0.34375,0.20833333333333334,0.4479166666666667
51,"Meta Platforms, Inc.",3,0.21428571428571427,0.7222222222222222,0.06349206349206349
52,"Meta Platforms, Inc.",3,0.27102803738317754,0.6635514018691588,0.06542056074766354
53,"Meta Platforms, Inc.",3,0.25477707006369427,0.6114649681528662,0.1337579617834395
54,Microsoft Corporation,3,0.0,0.7125,0.2875
55,Microsoft Corporation,3,0.0,0.731457800511509,0.26854219948849106
56,Microsoft Corporation,3,0.0,0.6988636363636364,0.30113636363636365
57,NVIDIA Corporation,3,0.03636363636363636,0.6,0.36363636363636365
58,NVIDIA Corporation,3,0.058823529411764705,0.6470588235294118,0.29411764705882354
59,NVIDIA Corporation,3,0.06796116504854369,0.46601941747572817,0.46601941747572817
60,"Tesla, Inc.",3,0.4427083333333333,0.5052083333333334,0.052083333333333336
61,"Tesla, Inc.",3,0.3236994219653179,0.5635838150289018,0.11271676300578035
62,"Tesla, Inc.",3,0.35403726708074534,0.5279503105590062,0.11801242236024845
63,Alphabet Inc.,4,0.02040816326530612,0.6122448979591837,0.3673469387755102
64,Alphabet Inc.,4,0.008547008547008548,0.7492877492877493,0.24216524216524216
65,Alphabet Inc.,4,0.0,0.6666666666666666,0.3333333333333333
66,"Amazon.com, Inc.",4,0.21468926553672316,0.4971751412429379,0.288135593220339
67,"Amazon.com, Inc.",4,0.21693121693121692,0.4470899470899471,0.335978835978836
68,"Amazon.com, Inc.",4,0.1744186046511628,0.5290697674418605,0.29651162790697677
69,Apple Inc.,4,0.05084745762711865,0.6214689265536724,0.327683615819209
70,Apple Inc.,4,0.08192090395480225,0.6694915254237288,0.24858757062146894
71,Apple Inc.,4,0.09183673469387756,0.576530612244898,0.33163265306122447
72,"Meta Platforms, Inc.",4,0.20610687022900764,0.7022900763358778,0.0916030534351145
73,"Meta Platforms, Inc.",4,0.24834437086092714,0.6854304635761589,0.06622516556291391
74,"Meta Platforms, Inc.",4,0.23976608187134502,0.6374269005847953,0.12280701754385964
75,Microsoft Corporation,4,0.006024096385542169,0.7289156626506024,0.26506024096385544
76,Microsoft Corporation,4,0.03208556149732621,0.7406417112299465,0.22727272727272727
77,Microsoft Corporation,4,0.0106951871657754,0.7486631016042781,0.24064171122994651
78,NVIDIA Corporation,4,0.10625,0.61875,0.275
79,NVIDIA Corporation,4,0.09289617486338798,0.6584699453551912,0.24863387978142076
80,NVIDIA Corporation,4,0.12376237623762376,0.4752475247524752,0.400990099009901
81,"Tesla, Inc.",4,0.3802083333333333,0.484375,0.13541666666666666
82,"Tesla, Inc.",4,0.23976608187134502,0.5935672514619883,0.16666666666666666
83,"Tesla, Inc.",4,0.3212121212121212,0.4666666666666667,0.21212121212121213
84,Alphabet Inc.,5,0.0,0.5989010989010989,0.4010989010989011
85,Alphabet Inc.,5,0.0,0.7099447513812155,0.2900552486187845
86,Alphabet Inc.,5,0.0,0.6444444444444445,0.35555555555555557
87,"Amazon.com, Inc.",5,0.19428571428571428,0.5714285714285714,0.2342857142857143
88,"Amazon.com, Inc.",5,0.25133689839572193,0.5026737967914439,0.24598930481283424
89,"Amazon.com, Inc.",5,0.19662921348314608,0.47191011235955055,0.33146067415730335
90,Apple Inc.,5,0.0,0.9349112426035503,0.0650887573964497
91,Apple Inc.,5,0.008333333333333333,0.9305555555555556,0.06111111111111111
92,Apple Inc.,5,0.010101010101010102,0.9191919191919192,0.0707070707070707
93,"Meta Platforms, Inc.",5,0.11851851851851852,0.762962962962963,0.11851851851851852
94,"Meta Platforms, Inc.",5,0.15436241610738255,0.7651006711409396,0.08053691275167785
95,"Meta Platforms, Inc.",5,0.14619883040935672,0.7485380116959064,0.10526315789473684
96,Microsoft Corporation,5,0.018292682926829267,0.676829268292683,0.3048780487804878
97,Microsoft Corporation,5,0.0026666666666666666,0.6853333333333333,0.312
98,Microsoft Corporation,5,0.005319148936170213,0.675531914893617,0.3191489361702128
99,NVIDIA Corporation,5,0.14634146341463414,0.5853658536585366,0.2682926829268293
100,NVIDIA Corporation,5,0.11048158640226628,0.6317280453257791,0.2577903682719547
101,NVIDIA Corporation,5,0.1895734597156398,0.4312796208530806,0.3791469194312796
102,"Tesla, Inc.",5,0.44387755102040816,0.44387755102040816,0.11224489795918367
103,"Tesla, Inc.",5,0.31547619047619047,0.5684523809523809,0.11607142857142858
104,"Tesla, Inc.",5,0.41916167664670656,0.46107784431137727,0.11976047904191617
