company,horizon,down,flat,up
Alphabet Inc.,1,0.0967741935483871,0.5403225806451613,0.3629032258064516
Alphabet Inc.,1,0.043478260869565216,0.5804347826086956,0.3760869565217391
Alphabet Inc.,1,0.02142857142857143,0.39285714285714285,0.5857142857142857
"Amazon.com, Inc.",1,0.22137404580152673,0.6106870229007634,0.16793893129770993
"Amazon.com, Inc.",1,0.12663755458515283,0.6921397379912664,0.1812227074235808
"Amazon.com, Inc.",1,0.10144927536231885,0.5289855072463768,0.3695652173913043
Apple Inc.,1,0.17424242424242425,0.7272727272727273,0.09848484848484848
Apple Inc.,1,0.060267857142857144,0.859375,0.08035714285714286
Apple Inc.,1,0.04081632653061224,0.8367346938775511,0.12244897959183673
"Meta Platforms, Inc.",1,0.17073170731707318,0.7195121951219512,0.10975609756097561
"Meta Platforms, Inc.",1,0.05459057071960298,0.8933002481389578,0.052109181141439205
"Meta Platforms, Inc.",1,0.0423728813559322,0.864406779661017,0.09322033898305085
Microsoft Corporation,1,0.10569105691056911,0.4878048780487805,0.4065040650406504
Microsoft Corporation,1,0.06209850107066381,0.582441113490364,0.3554603854389722
Microsoft Corporation,1,0.029197080291970802,0.45985401459854014,0.5109489051094891
NVIDIA Corporation,1,0.07407407407407407,0.6018518518518519,0.32407407407407407
NVIDIA Corporation,1,0.09808102345415778,0.5927505330490405,0.3091684434968017
NVIDIA Corporation,1,0.059602649006622516,0.5099337748344371,0.4304635761589404
"Tesla, Inc.",1,0.2366412213740458,0.7099236641221374,0.05343511450381679
"Tesla, Inc.",1,0.18691588785046728,0.7383177570093458,0.07476635514018691
"Tesla, Inc.",1,0.1357142857142857,0.7642857142857142,0.1
Alphabet Inc.,2,0.015,0.525,0.46
Alphabet Inc.,2,0.010067114093959731,0.5671140939597316,0.4228187919463087
Alphabet Inc.,2,0.017699115044247787,0.415929203539823,0.5663716814159292
"Amazon.com, Inc.",2,0.2512315270935961,0.33004926108374383,0.4187192118226601
"Amazon.com, Inc.",2,0.2367601246105919,0.32398753894080995,0.4392523364485981
"Amazon.com, Inc.",2,0.21182266009852216,0.33497536945812806,0.45320197044334976
Apple Inc.,2,0.211340206185567,0.31958762886597936,0.4690721649484536
Apple Inc.,2,0.1016949152542373,0.37966101694915255,0.5186440677966102
Apple Inc.,2,0.09243697478991597,0.31512605042016806,0.592436974789916
"Meta Platforms, Inc.",2,0.2702702702702703,0.5472972972972973,0.18243243243243243
"Meta Platforms, Inc.",2,0.21323529411764705,0.6323529411764706,0.15441176470588236
"Meta Platforms, Inc.",2,0.24043715846994534,0.5628415300546448,0.19672131147540983
Microsoft Corporation,2,0.06043956043956044,0.17032967032967034,0.7692307692307693
Microsoft Corporation,2,0.044444444444444446,0.24126984126984127,0.7142857142857143
Microsoft Corporation,2,0.0391304347826087,0.1608695652173913,0.8
NVIDIA Corporation,2,0.10869565217391304,0.47282608695652173,0.41847826086956524
NVIDIA Corporation,2,0.14576271186440679,0.41694915254237286,0.43728813559322033
NVIDIA Corporation,2,0.08032128514056225,0.36947791164658633,0.5502008032128514
"Tesla, Inc.",2,0.3317972350230415,0.5345622119815668,0.1336405529953917
"Tesla, Inc.",2,0.3129496402877698,0.5287769784172662,0.15827338129496402
"Tesla, Inc.",2,0.2647058823529412,0.4852941176470588,0.25
Alphabet Inc.,3,0.013333333333333334,0.38666666666666666,0.6
Alphabet Inc.,3,0.004201680672268907,0.47058823529411764,0.5252100840336135
Alphabet Inc.,3,0.007662835249042145,0.37547892720306514,0.6168582375478927
"Amazon.com, Inc.",3,0.2317596566523605,0.1888412017167382,0.5793991416309013
"Amazon.com, Inc.",3,0.171875,0.203125,0.625
"Amazon.com, Inc.",3,0.22268907563025211,0.19747899159663865,0.5798319327731093
Apple Inc.,3,0.2850678733031674,0.22624434389140272,0.48868778280542985
Apple Inc.,3,0.31004366812227074,0.21397379912663755,0.4759825327510917
Apple Inc.,3,0.259927797833935,0.17328519855595667,0.5667870036101083
"Meta Platforms, Inc.",3,0.3793103448275862,0.4367816091954023,0.1839080459770115
"Meta Platforms, Inc.",3,0.3619047619047619,0.4666666666666667,0.17142857142857143
"Meta Platforms, Inc.",3,0.3835616438356164,0.45662100456621,0.1598173515981735
Microsoft Corporation,3,0.155,0.315,0.53
Microsoft Corporation,3,0.16535433070866143,0.3464566929133858,0.4881889763779528
