company,horizon,down,flat,up
Apple Inc.,2,0.36082474226804123,0.25773195876288657,0.38144329896907214
Apple Inc.,2,0.27796610169491526,0.31864406779661014,0.4033898305084746
Apple Inc.,2,0.29411764705882354,0.28991596638655465,0.41596638655462187
"Meta Platforms, Inc.",2,0.33783783783783783,0.4527027027027027,0.20945945945945946
"Meta Platforms, Inc.",2,0.30514705882352944,0.5220588235294118,0.17279411764705882
"Meta Platforms, Inc.",2,0.3333333333333333,0.45901639344262296,0.20765027322404372
Microsoft Corporation,2,0.08791208791208792,0.3791208791208791,0.532967032967033
Microsoft Corporation,2,0.09523809523809523,0.38095238095238093,0.5238095238095238
Microsoft Corporation,2,0.043478260869565216,0.3869565217391304,0.5695652173913044
NVIDIA Corporation,2,0.25,0.16847826086956522,0.5815217391304348
NVIDIA Corporation,2,0.22033898305084745,0.16271186440677965,0.6169491525423729
NVIDIA Corporation,2,0.2289156626506024,0.14859437751004015,0.6224899598393574
"Tesla, Inc.",2,0.3548387096774194,0.4423963133640553,0.20276497695852536
"Tesla, Inc.",2,0.30935251798561153,0.4892086330935252,0.2014388489208633
"Tesla, Inc.",2,0.31862745098039214,0.43137254901960786,0.25
Alphabet Inc.,3,0.05333333333333334,0.29777777777777775,0.6488888888888888
Alphabet Inc.,3,0.07563025210084033,0.3865546218487395,0.5378151260504201
Alphabet Inc.,3,0.01532567049808429,0.4061302681992337,0.578544061302682
"Amazon.com, Inc.",3,0.2317596566523605,0.2317596566523605,0.5364806866952789
"Amazon.com, Inc.",3,0.2265625,0.25,0.5234375
"Amazon.com, Inc.",3,0.24369747899159663,0.226890756302521,0.5294117647058824
Apple Inc.,3,0.49321266968325794,0.25339366515837103,0.25339366515837103
Apple Inc.,3,0.49344978165938863,0.2445414847161572,0.26200873362445415
Apple Inc.,3,0.5703971119133574,0.17328519855595667,0.2563176895306859
"Meta Platforms, Inc.",3,0.40229885057471265,0.3218390804597701,0.27586206896551724
"Meta Platforms, Inc.",3,0.44761904761904764,0.3,0.2523809523809524
"Meta Platforms, Inc.",3,0.4748858447488584,0.2328767123287671,0.2922374429223744
Microsoft Corporation,3,0.215,0.465,0.32
Microsoft Corporation,3,0.19291338582677164,0.4921259842519685,0.31496062992125984
Microsoft Corporation,3,0.18315018315018314,0.5091575091575091,0.3076923076923077
NVIDIA Corporation,3,0.2524752475247525,0.400990099009901,0.3465346534653465
NVIDIA Corporation,3,0.2024793388429752,0.384297520661157,0.4132231404958678
NVIDIA Corporation,3,0.2711267605633803,0.30985915492957744,0.41901408450704225
"Tesla, Inc.",3,0.45569620253164556,0.2911392405063291,0.25316455696202533
"Tesla, Inc.",3,0.3652173913043478,0.3695652173913043,0.26521739130434785
"Tesla, Inc.",3,0.4199134199134199,0.22943722943722944,0.35064935064935066
Alphabet Inc.,4,0.06967213114754098,0.12295081967213115,0.8073770491803278
Alphabet Inc.,4,0.1326530612244898,0.14285714285714285,0.7244897959183674
Alphabet Inc.,4,0.09154929577464789,0.13732394366197184,0.7711267605633803
"Amazon.com, Inc.",4,0.1888412017167382,0.33476394849785407,0.47639484978540775
"Amazon.com, Inc.",4,0.23076923076923078,0.2606837606837607,0.5085470085470085
"Amazon.com, Inc.",4,0.22692307692307692,0.25384615384615383,0.5192307692307693
Apple Inc.,4,0.5646551724137931,0.1336206896551724,0.3017241379310345
Apple Inc.,4,0.5477386934673367,0.17587939698492464,0.27638190954773867
Apple Inc.,4,0.5945945945945946,0.14189189189189189,0.2635135135135135
"Meta Platforms, Inc.",4,0.32044198895027626,0.3259668508287293,0.35359116022099446
"Meta Platforms, Inc.",4,0.44692737430167595,0.25139664804469275,0.3016759776536313
"Meta Platforms, Inc.",4,0.411522633744856,0.2880658436213992,0.3004115226337449
Microsoft Corporation,4,0.0967741935483871,0.5299539170506913,0.37327188940092165
Microsoft Corporation,4,0.12440191387559808,0.5263157894736842,0.3492822966507177
Microsoft Corporation,4,0.11627906976744186,0.4883720930232558,0.3953488372093023
NVIDIA Corporation,4,0.29411764705882354,0.4362745098039216,0.2696078431372549
NVIDIA Corporation,4,0.2638888888888889,0.375,0.3611111111111111
NVIDIA Corporation,4,0.30293159609120524,0.3485342019543974,0.3485342019543974
"Tesla, Inc.",4,0.5215686274509804,0.21568627450980393,0.2627450980392157
"Tesla, Inc.",4,0.38071065989847713,0.24873096446700507,0.37055837563451777
"Tesla, Inc.",4,0.4186991869918699,0.24390243902439024,0.33739837398373984
Alphabet Inc.,5,0.10116731517509728,0.14007782101167315,0.7587548638132295
Alphabet Inc.,5,0.1377245508982036,0.17964071856287425,0.6826347305389222
Alphabet Inc.,5,0.11333333333333333,0.12333333333333334,0.7633333333333333
"Amazon.com, Inc.",5,0.17786561264822134,0.308300395256917,0.5138339920948617
"Amazon.com, Inc.",5,0.2885572139303483,0.22388059701492538,0.48756218905472637
"Amazon.com, Inc.",5,0.2271062271062271,0.20146520146520147,0.5714285714285714
Apple Inc.,5,0.7552742616033755,0.19831223628691982,0.046413502109704644
Apple Inc.,5,0.6927374301675978,0.22346368715083798,0.08379888268156424
Apple Inc.,5,0.8161290322580645,0.11290322580645161,0.07096774193548387
"Meta Platforms, Inc.",5,0.3631578947368421,0.1368421052631579,0.5
"Meta Platforms, Inc.",5,0.5098039215686274,0.1503267973856209,0.33986928104575165
"Meta Platforms, Inc.",5,0.5,0.17307692307692307,0.3269230769230769
Microsoft Corporation,5,0.2608695652173913,0.14782608695652175,0.591304347826087
Microsoft Corporation,5,0.33152173913043476,0.11956521739130435,0.5489130434782609
Microsoft Corporation,5,0.28205128205128205,0.1794871794871795,0.5384615384615384
NVIDIA Corporation,5,0.2146118721461187,0.4657534246575342,0.319634703196347
NVIDIA Corporation,5,0.273224043715847,0.40437158469945356,0.3224043715846995
NVIDIA Corporation,5,0.28615384615384615,0.42153846153846153,0.2923076923076923
"Tesla, Inc.",5,0.5576923076923077,0.15384615384615385,0.28846153846153844
"Tesla, Inc.",5,0.510989010989011,0.13736263736263737,0.3516483516483517
"Tesla, Inc.",5,0.4375,0.15625,0.40625
