company,horizon,down,flat,up
Alphabet Inc.,1,0.0,1.0,0.0
Alphabet Inc.,1,0.0,1.0,0.0
Alphabet Inc.,1,0.0,1.0,0.0
"Amazon.com, Inc.",1,0.0,1.0,0.0
"Amazon.com, Inc.",1,0.001488095238095238,0.9940476190476191,0.004464285714285714
"Amazon.com, Inc.",1,0.0,1.0,0.0
Apple Inc.,1,0.0,1.0,0.0
Apple Inc.,1,0.0015174506828528073,0.9984825493171472,0.0
Apple Inc.,1,0.0,1.0,0.0
"Meta Platforms, Inc.",1,0.0,1.0,0.0
"Meta Platforms, Inc.",1,0.0,1.0,0.0
"Meta Platforms, Inc.",1,0.0,1.0,0.0
Microsoft Corporation,1,0.0,1.0,0.0
Microsoft Corporation,1,0.0,1.0,0.0
Microsoft Corporation,1,0.0,1.0,0.0
NVIDIA Corporation,1,0.0,1.0,0.0
NVIDIA Corporation,1,0.0030120481927710845,0.9969879518072289,0.0
NVIDIA Corporation,1,0.0,1.0,0.0
"Tesla, Inc.",1,0.0,1.0,0.0
"Tesla, Inc.",1,0.0,1.0,0.0
"Tesla, Inc.",1,0.0,1.0,0.0
Alphabet Inc.,2,0.0,0.925531914893617,0.07446808510638298
Alphabet Inc.,2,0.0,0.9702048417132216,0.0297951582867784
Alphabet Inc.,2,0.0,0.8494623655913979,0.15053763440860216
"Amazon.com, Inc.",2,0.0,0.9523809523809523,0.047619047619047616
"Amazon.com, Inc.",2,0.01107011070110701,0.9391143911439115,0.04981549815498155
"Amazon.com, Inc.",2,0.009900990099009901,0.9306930693069307,0.0594059405940594
Apple Inc.,2,0.0,1.0,0.0
Apple Inc.,2,0.0,1.0,0.0
Apple Inc.,2,0.0,1.0,0.0
"Meta Platforms, Inc.",2,0.0,1.0,0.0
"Meta Platforms, Inc.",2,0.015283842794759825,0.9759825327510917,0.008733624454148471
"Meta Platforms, Inc.",2,0.0,0.9887640449438202,0.011235955056179775
Microsoft Corporation,2,0.0,1.0,0.0
Microsoft Corporation,2,0.0,0.9962406015037594,0.0037593984962406013
Microsoft Corporation,2,0.0,0.9705882352941176,0.029411764705882353
NVIDIA Corporation,2,0.4444444444444444,0.5333333333333333,0.022222222222222223
NVIDIA Corporation,2,0.4416826003824092,0.5525812619502868,0.0057361376673040155
NVIDIA Corporation,2,0.5304347826086957,0.46956521739130436,0.0
"Tesla, Inc.",2,0.06862745098039216,0.9313725490196079,0.0
"Tesla, Inc.",2,0.022587268993839837,0.9774127310061602,0.0
"Tesla, Inc.",2,0.05454545454545454,0.9363636363636364,0.00909090909090909
Alphabet Inc.,3,0.0,0.7322834645669292,0.2677165354330709
Alphabet Inc.,3,0.004545454545454545,0.7659090909090909,0.22954545454545455
Alphabet Inc.,3,0.006369426751592357,0.7197452229299363,0.27388535031847133
"Amazon.com, Inc.",3,0.01639344262295082,0.680327868852459,0.30327868852459017
"Amazon.com, Inc.",3,0.0611353711790393,0.648471615720524,0.2903930131004367
"Amazon.com, Inc.",3,0.034013605442176874,0.6870748299319728,0.2789115646258503
Apple Inc.,3,0.175,0.5416666666666666,0.2833333333333333
Apple Inc.,3,0.17117117117117117,0.5653153153153153,0.2635135135135135
Apple Inc.,3,0.15950920245398773,0.6196319018404908,0.22085889570552147
"Meta Platforms, Inc.",3,0.08433734939759036,0.9036144578313253,0.012048192771084338
"Meta Platforms, Inc.",3,0.11928934010152284,0.850253807106599,0.030456852791878174
"Meta Platforms, Inc.",3,0.16666666666666666,0.8015873015873016,0.031746031746031744
Microsoft Corporation,3,0.0,0.8448275862068966,0.15517241379310345
Microsoft Corporation,3,0.0021413276231263384,0.8308351177730193,0.1670235546038544
Microsoft Corporation,3,0.0,0.8194444444444444,0.18055555555555555
NVIDIA Corporation,3,0.2627118644067797,0.7288135593220338,0.00847457627118644
NVIDIA Corporation,3,0.2981651376146789,0.6880733944954128,0.013761467889908258
NVIDIA Corporation,3,0.3448275862068966,0.632183908045977,0.022988505747126436
"Tesla, Inc.",3,0.2047244094488189,0.7952755905511811,0.0
"Tesla, Inc.",3,0.08624708624708624,0.8904428904428905,0.023310023310023312
"Tesla, Inc.",3,0.21830985915492956,0.7464788732394366,0.035211267605633804
Alphabet Inc.,4,0.006622516556291391,0.6225165562913907,0.3708609271523179
Alphabet Inc.,4,0.0025252525252525255,0.73989898989899,0.25757575757575757
Alphabet Inc.,4,0.005649717514124294,0.6836158192090396,0.3107344632768362
"Amazon.com, Inc.",4,0.06896551724137931,0.5586206896551724,0.3724137931034483
"Amazon.com, Inc.",4,0.11707317073170732,0.5536585365853659,0.32926829268292684
"Amazon.com, Inc.",4,0.12209302325581395,0.5581395348837209,0.31976744186046513
Apple Inc.,4,0.1554054054054054,0.75,0.0945945945945946
Apple Inc.,4,0.1462140992167102,0.783289817232376,0.07049608355091384
Apple Inc.,4,0.15816326530612246,0.7755102040816326,0.0663265306122449
"Meta Platforms, Inc.",4,0.168141592920354,0.6460176991150443,0.18584070796460178
"Meta Platforms, Inc.",4,0.21003134796238246,0.7366771159874608,0.05329153605015674
"Meta Platforms, Inc.",4,0.17543859649122806,0.7309941520467836,0.0935672514619883
Microsoft Corporation,4,0.0,0.8832116788321168,0.11678832116788321
Microsoft Corporation,4,0.0,0.9032258064516129,0.0967741935483871
Microsoft Corporation,4,0.0,0.8770053475935828,0.12299465240641712
NVIDIA Corporation,4,0.2868217054263566,0.627906976744186,0.08527131782945736
NVIDIA Corporation,4,0.2777777777777778,0.6414141414141414,0.08080808080808081
NVIDIA Corporation,4,0.2722772277227723,0.6831683168316832,0.04455445544554455
"Tesla, Inc.",4,0.38562091503267976,0.477124183006536,0.13725490196078433
"Tesla, Inc.",4,0.16886543535620052,0.6992084432717678,0.13192612137203166
"Tesla, Inc.",4,0.25301204819277107,0.5903614457831325,0.1566265060240964
Alphabet Inc.,5,0.0,0.39759036144578314,0.6024096385542169
Alphabet Inc.,5,0.0,0.5482954545454546,0.45170454545454547
