company,horizon,down,flat,up
"Meta Platforms, Inc.",2,0.29044117647058826,0.5735294117647058,0.13602941176470587
"Meta Platforms, Inc.",2,0.31693989071038253,0.5027322404371585,0.18032786885245902
Microsoft Corporation,2,0.07692307692307693,0.1813186813186813,0.7417582417582418
Microsoft Corporation,2,0.0761904761904762,0.24761904761904763,0.6761904761904762
Microsoft Corporation,2,0.05217391304347826,0.18695652173913044,0.7608695652173914
NVIDIA Corporation,2,0.13043478260869565,0.42934782608695654,0.44021739130434784
NVIDIA Corporation,2,0.14915254237288136,0.39661016949152544,0.4542372881355932
NVIDIA Corporation,2,0.08835341365461848,0.357429718875502,0.5542168674698795
"Tesla, Inc.",2,0.3225806451612903,0.5253456221198156,0.15207373271889402
"Tesla, Inc.",2,0.30935251798561153,0.539568345323741,0.1510791366906475
"Tesla, Inc.",2,0.23039215686274508,0.5049019607843137,0.2647058823529412
Alphabet Inc.,3,0.013333333333333334,0.3422222222222222,0.6444444444444445
Alphabet Inc.,3,0.004201680672268907,0.46218487394957986,0.5336134453781513
Alphabet Inc.,3,0.0038314176245210726,0.40229885057471265,0.5938697318007663
"Amazon.com, Inc.",3,0.24034334763948498,0.19313304721030042,0.5665236051502146
"Amazon.com, Inc.",3,0.2109375,0.1875,0.6015625
"Amazon.com, Inc.",3,0.2184873949579832,0.19327731092436976,0.5882352941176471
Apple Inc.,3,0.3438914027149321,0.25339366515837103,0.40271493212669685
Apple Inc.,3,0.35807860262008734,0.2183406113537118,0.42358078602620086
Apple Inc.,3,0.2888086642599278,0.16606498194945848,0.5451263537906137
"Meta Platforms, Inc.",3,0.3448275862068966,0.45977011494252873,0.19540229885057472
"Meta Platforms, Inc.",3,0.3904761904761905,0.4666666666666667,0.14285714285714285
"Meta Platforms, Inc.",3,0.4018264840182648,0.4520547945205479,0.1461187214611872
Microsoft Corporation,3,0.125,0.325,0.55
Microsoft Corporation,3,0.14566929133858267,0.3700787401574803,0.484251968503937
Microsoft Corporation,3,0.09523809523809523,0.3882783882783883,0.5164835164835165
NVIDIA Corporation,3,0.10891089108910891,0.3069306930693069,0.5841584158415841
NVIDIA Corporation,3,0.11570247933884298,0.3677685950413223,0.5165289256198347
NVIDIA Corporation,3,0.14788732394366197,0.29577464788732394,0.5563380281690141
"Tesla, Inc.",3,0.4430379746835443,0.31223628691983124,0.24472573839662448
"Tesla, Inc.",3,0.3521739130434783,0.4260869565217391,0.2217391304347826
"Tesla, Inc.",3,0.3593073593073593,0.3593073593073593,0.2813852813852814
Alphabet Inc.,4,0.0,0.2581967213114754,0.7418032786885246
Alphabet Inc.,4,0.00510204081632653,0.3673469387755102,0.6275510204081632
Alphabet Inc.,4,0.0,0.24295774647887325,0.7570422535211268
"Amazon.com, Inc.",4,0.24034334763948498,0.21888412017167383,0.5407725321888412
"Amazon.com, Inc.",4,0.24786324786324787,0.18376068376068377,0.5683760683760684
"Amazon.com, Inc.",4,0.25,0.2153846153846154,0.5346153846153846
Apple Inc.,4,0.24568965517241378,0.25,0.5043103448275862
Apple Inc.,4,0.27638190954773867,0.21608040201005024,0.507537688442211
Apple Inc.,4,0.17567567567567569,0.15202702702702703,0.6722972972972973
"Meta Platforms, Inc.",4,0.3370165745856354,0.34806629834254144,0.3149171270718232
"Meta Platforms, Inc.",4,0.39106145251396646,0.35195530726256985,0.2569832402234637
"Meta Platforms, Inc.",4,0.34156378600823045,0.42386831275720166,0.2345679012345679
Microsoft Corporation,4,0.1382488479262673,0.1336405529953917,0.728110599078341
Microsoft Corporation,4,0.11961722488038277,0.19617224880382775,0.6842105263157895
Microsoft Corporation,4,0.10963455149501661,0.1893687707641196,0.7009966777408638
NVIDIA Corporation,4,0.1715686274509804,0.3872549019607843,0.4411764705882353
