company,horizon,down,flat,up
"Meta Platforms, Inc.",2,0.65,0.0,0.35
"Meta Platforms, Inc.",2,0.4968553459119497,0.0,0.5031446540880503
Microsoft Corporation,2,0.18604651162790697,0.0,0.813953488372093
Microsoft Corporation,2,0.14814814814814814,0.0,0.8518518518518519
Microsoft Corporation,2,0.1586021505376344,0.0,0.8413978494623656
NVIDIA Corporation,2,0.532258064516129,0.035483870967741936,0.432258064516129
NVIDIA Corporation,2,0.6896551724137931,0.0,0.3103448275862069
NVIDIA Corporation,2,0.5347043701799485,0.02056555269922879,0.44473007712082263
"Tesla, Inc.",2,0.6,0.002857142857142857,0.39714285714285713
"Tesla, Inc.",2,0.6111111111111112,0.0,0.3888888888888889
"Tesla, Inc.",2,0.5226586102719033,0.0,0.4773413897280967
Alphabet Inc.,3,0.07951070336391437,0.0,0.9204892966360856
Alphabet Inc.,3,0.08108108108108109,0.0,0.918918918918919
Alphabet Inc.,3,0.05277777777777778,0.002777777777777778,0.9444444444444444
"Amazon.com, Inc.",3,0.29971181556195964,0.0,0.7002881844380403
"Amazon.com, Inc.",3,0.24390243902439024,0.0,0.7560975609756098
"Amazon.com, Inc.",3,0.27728613569321536,0.0,0.7227138643067846
Apple Inc.,3,0.6573208722741433,0.0,0.3426791277258567
Apple Inc.,3,0.625,0.0,0.375
Apple Inc.,3,0.6366120218579235,0.0,0.3633879781420765
"Meta Platforms, Inc.",3,0.4576923076923077,0.0,0.5423076923076923
"Meta Platforms, Inc.",3,0.72,0.0,0.28
"Meta Platforms, Inc.",3,0.5408805031446541,0.0,0.4591194968553459
Microsoft Corporation,3,0.10231023102310231,0.0,0.8976897689768977
Microsoft Corporation,3,0.11538461538461539,0.0,0.8846153846153846
Microsoft Corporation,3,0.12903225806451613,0.0,0.8709677419354839
NVIDIA Corporation,3,0.4507936507936508,0.0,0.5492063492063493
NVIDIA Corporation,3,0.7857142857142857,0.0,0.21428571428571427
NVIDIA Corporation,3,0.47368421052631576,0.0,0.5263157894736842
"Tesla, Inc.",3,0.6453488372093024,0.0,0.3546511627906977
"Tesla, Inc.",3,0.4117647058823529,0.0,0.5882352941176471
"Tesla, Inc.",3,0.5519287833827893,0.0,0.44807121661721067
Alphabet Inc.,4,0.05864197530864197,0.006172839506172839,0.9351851851851852
Alphabet Inc.,4,0.029411764705882353,0.0,0.9705882352941176
Alphabet Inc.,4,0.03278688524590164,0.00546448087431694,0.9617486338797814
"Amazon.com, Inc.",4,0.31470588235294117,0.0,0.6852941176470588
"Amazon.com, Inc.",4,0.3783783783783784,0.0,0.6216216216216216
"Amazon.com, Inc.",4,0.28,0.0,0.72
Apple Inc.,4,0.42857142857142855,0.0,0.5714285714285714
Apple Inc.,4,0.4222222222222222,0.0,0.5777777777777777
Apple Inc.,4,0.4904632152588556,0.0,0.5095367847411444
"Meta Platforms, Inc.",4,0.47126436781609193,0.0,0.5287356321839081
"Meta Platforms, Inc.",4,0.875,0.0,0.125
"Meta Platforms, Inc.",4,0.5828220858895705,0.0,0.4171779141104294
Microsoft Corporation,4,0.08609271523178808,0.026490066225165563,0.8874172185430463
Microsoft Corporation,4,0.023809523809523808,0.0,0.9761904761904762
Microsoft Corporation,4,0.07571801566579635,0.013054830287206266,0.9112271540469974
NVIDIA Corporation,4,0.501628664495114,0.0,0.498371335504886
NVIDIA Corporation,4,0.6111111111111112,0.0,0.3888888888888889
NVIDIA Corporation,4,0.5174129353233831,0.0,0.48258706467661694
"Tesla, Inc.",4,0.6424418604651163,0.011627906976744186,0.34593023255813954
"Tesla, Inc.",4,0.5,0.0,0.5
"Tesla, Inc.",4,0.5325443786982249,0.0,0.46745562130177515
Alphabet Inc.,5,0.0748502994011976,0.0,0.9251497005988024
Alphabet Inc.,5,0.2222222222222222,0.0,0.7777777777777778
Alphabet Inc.,5,0.0440771349862259,0.0,0.9559228650137741
"Amazon.com, Inc.",5,0.24012158054711247,0.0060790273556231,0.7537993920972644
"Amazon.com, Inc.",5,0.36363636363636365,0.0,0.6363636363636364
"Amazon.com, Inc.",5,0.2493150684931507,0.0,0.7506849315068493
Apple Inc.,5,0.8476190476190476,0.0,0.1523809523809524
Apple Inc.,5,0.7317073170731707,0.0,0.2682926829268293
Apple Inc.,5,0.8513513513513513,0.0,0.14864864864864866
"Meta Platforms, Inc.",5,0.47107438016528924,0.0,0.5289256198347108
"Meta Platforms, Inc.",5,0.7,0.0,0.3
